Sample ID,Date,Time,Moisture,Protein As is,Oil As is,Fiber As is,Ash As is,Starch As is
22-A-1585178-BULK,2/19/2024,10:48 AM,7.88,6.49,3.56,1.5,1.29,66.84
22-A-1585178-BULK,2/19/2024,10:49 AM,8.15,6.1,3.55,1.56,1.33,66.23
22-A-1585178-BULK,2/19/2024,10:49 AM,8.07,6.18,3.35,1.39,1.25,67.3
22-A-1585179-BULK,2/19/2024,10:50 AM,8.65,6.15,3.32,0.65,1.06,65.13
22-A-1585179-BULK,2/19/2024,10:52 AM,8.01,5.92,3.25,0.8,1.05,67.09
22-A-1585179-BULK,2/19/2024,10:53 AM,8.6,5.78,2.65,0.76,0.98,67.83
22-A-1585180-BULK,2/19/2024,10:53 AM,9.11,6.83,3.43,1.34,1.25,65.6
22-A-1585180-BULK,2/19/2024,10:54 AM,9.13,6.85,3.35,1.43,1.28,65.95
22-A-1585180-BULK,2/19/2024,10:54 AM,9.01,6.64,3.18,1.23,1.21,65.47
22-A-1585181-BULK,2/19/2024,10:55 AM,8.85,6.41,3.82,1.16,1.22,64.74
22-A-1585181-BULK,2/19/2024,10:56 AM,8.16,6.69,3.44,1.3,1.15,65.42
22-A-1585181-BULK,2/19/2024,10:57 AM,8.77,6.25,3.76,1.2,1.26,65.01
22-A-1585182-BULK,2/19/2024,10:58 AM,8.98,6.53,3.25,0.93,1.11,65.69
22-A-1585182-BULK,2/19/2024,10:58 AM,9.13,6.2,3.85,1.05,1.22,65.89
22-A-1585182-BULK,2/19/2024,10:59 AM,9.02,6.55,4.1,0.88,1.22,65.98
22-A-1585183-BULK,2/19/2024,11:00 AM,8.9,6.9,3.6,1.46,1.2,64.42
22-A-1585183-BULK,2/19/2024,11:00 AM,8.42,7.07,3.48,1.53,1.14,64.53
22-A-1585183-BULK,2/19/2024,11:01 AM,8.09,7.11,3.64,1.5,1.14,63.57
22-A-1585184-BULK,2/19/2024,11:02 AM,8.97,5.66,3.18,1.06,0.96,65.85
22-A-1585184-BULK,2/19/2024,11:02 AM,9.1,5.73,3.24,0.93,0.93,64.76
22-A-1585184-BULK,2/19/2024,11:03 AM,8.86,5.82,3.4,1.08,0.93,65.24
22-A-1585185-BULK,2/19/2024,11:04 AM,9.06,6.39,3.02,1.3,1.2,65.3
22-A-1585185-BULK,2/19/2024,11:04 AM,9.12,5.78,3.22,1.24,1.15,65.65
22-A-1585185-BULK,2/19/2024,11:04 AM,8.96,6.24,3.36,1.41,1.22,65.8
22-A-1585186-BULK,2/19/2024,11:05 AM,7.33,6.78,3.52,1.6,1.15,66.77
22-A-1585186-BULK,2/19/2024,11:06 AM,7.24,6.75,3.49,1.46,1.07,65.72
22-A-1585186-BULK,2/19/2024,11:06 AM,7.53,6.27,3.17,1.72,1.17,67.33
22-A-1585187-BULK,2/19/2024,11:07 AM,7.67,6.83,3.18,0.84,0.97,67.4
22-A-1585187-BULK,2/19/2024,11:08 AM,8.17,6.97,4.5,0.86,1.13,63.42
22-A-1585187-BULK,2/19/2024,11:10 AM,8.05,6.63,2.95,0.76,0.98,65.7
22-A-1585195-BULK,2/19/2024,11:11 AM,8.09,6.92,3.51,1.69,1.32,66.17
22-A-1585195-BULK,2/19/2024,11:11 AM,8.39,6.84,3.96,1.64,1.31,65.45
22-A-1585195-BULK,2/19/2024,11:11 AM,8.52,6.51,3.87,1.73,1.35,65.72
22-A-1585257-BULK,2/19/2024,11:12 AM,8.45,5.92,2.99,0.85,1.09,65.92
22-A-1585257-BULK,2/19/2024,11:13 AM,8.63,5.72,3.2,0.77,1.05,67
22-A-1585257-BULK,2/19/2024,11:13 AM,8.69,6.05,3.7,0.58,1.08,66.42
22-A-1585219-BULK,2/19/2024,11:20 AM,8.58,6.52,3.85,1.14,1.16,64.59
22-A-1585219-BULK,2/19/2024,11:20 AM,8.73,6.48,3.26,1.48,1.17,65.53
22-A-1585219-BULK,2/19/2024,11:20 AM,8.4,7.02,3.74,1.34,1.14,65.03
22-A-1585266-BULK,2/19/2024,11:21 AM,8.65,6.6,2.91,1.05,1.08,66.27
22-A-1585266-BULK,2/19/2024,11:22 AM,8.53,6.7,3.4,1.21,1.15,66.35
22-A-1585266-BULK,2/19/2024,11:22 AM,8.24,7.11,3.69,1.22,1.13,65.34
22-A-1585243-BULK,2/19/2024,11:24 AM,8.98,5.45,2.71,0.62,1,66.89
22-A-1585243-BULK,2/19/2024,11:25 AM,8.76,5.51,3.28,0.52,1.02,66.41
22-A-1585243-BULK,2/19/2024,11:25 AM,8.76,5.74,2.79,0.8,1.02,66.89
22-A-1585272-BULK,2/19/2024,11:26 AM,9.04,6.87,3.89,0.66,1.13,64.53
22-A-1585272-BULK,2/19/2024,11:26 AM,8.23,6.46,3.53,0.97,1.11,65.98
22-A-1585272-BULK,2/19/2024,11:27 AM,8.58,6.85,3.16,0.85,1.05,66.22
22-A-1585227-BULK,2/19/2024,11:28 AM,8.96,6.91,3.16,1,1.17,66.41
22-A-1585227-BULK,2/19/2024,11:28 AM,8.71,6.95,3.45,0.92,1.17,66.1
22-A-1585227-BULK,2/19/2024,11:28 AM,8.9,7.12,3.67,0.95,1.21,66.14
22-A-1585273-BULK,2/19/2024,11:29 AM,7.85,6.96,3.49,1.05,1.06,65.38
22-A-1585273-BULK,2/19/2024,11:30 AM,8.11,6.74,3.78,1.12,1.13,66.07
22-A-1585273-BULK,2/19/2024,11:30 AM,7.79,6.59,3.79,1.11,1.18,66.21
22-A-1585229-BULK,2/19/2024,11:31 AM,8.05,7.32,3.54,1.45,1.17,63.96
22-A-1585229-BULK,2/19/2024,11:32 AM,8.36,7.1,3.59,1.4,1.16,65.43
22-A-1585229-BULK,2/19/2024,11:32 AM,8.19,7.3,3.84,1.41,1.18,64.83
22-A-1585247-BULK,2/19/2024,11:34 AM,8.05,7.09,2.73,0.92,0.99,66.61
22-A-1585247-BULK,2/19/2024,11:34 AM,7.92,7.16,2.69,1.06,0.94,66.03
22-A-1585247-BULK,2/19/2024,11:35 AM,8.13,7.04,3.27,1.04,0.94,65.15
22-A-1585208-BULK,2/19/2024,11:36 AM,8.12,7,3.33,1.24,1.12,64.62
22-A-1585208-BULK,2/19/2024,11:36 AM,7.93,7.09,3.35,1.22,1.07,64.22
22-A-1585208-BULK,2/19/2024,11:37 AM,8.22,6.81,3.05,1.33,1.07,65.84
22-A-1585254-BULK,2/19/2024,11:38 AM,8.44,7.08,3.1,1.3,1.12,66.07
22-A-1585254-BULK,2/19/2024,11:39 AM,8.61,6.79,3.82,1.51,1.24,64.6
22-A-1585254-BULK,2/19/2024,11:39 AM,8.81,6.93,3.67,1.24,1.18,64.21
22-A-1585242-BULK,2/19/2024,11:40 AM,8.62,5.71,3.05,1.1,1.14,66.84
22-A-1585242-BULK,2/19/2024,11:40 AM,8.95,5.72,3.58,1.08,1.19,65.72
22-A-1585242-BULK,2/19/2024,11:41 AM,8.48,6.15,3.85,0.94,1.19,66.29
22-A-1585261-BULK,2/19/2024,11:42 AM,8.59,5.84,3.35,2.04,1.36,66.32
22-A-1585261-BULK,2/19/2024,11:42 AM,9,6.14,3.68,2.02,1.43,65.38
22-A-1585261-BULK,2/19/2024,11:43 AM,8.59,6.16,3.47,2.13,1.36,65.77
22-A-1585240-BULK,2/19/2024,11:43 AM,8.5,6.9,3.7,0.55,1.06,65.23
22-A-1585240-BULK,2/19/2024,11:44 AM,8.87,6.65,3.62,0.89,1.12,65.52
22-A-1585240-BULK,2/19/2024,11:44 AM,8.63,6.67,3.34,0.73,1.06,65.42
22-A-1585233-BULK,2/19/2024,11:45 AM,7.6,6.18,3.79,0.86,0.91,65.39
22-A-1585233-BULK,2/19/2024,11:45 AM,7.43,6.29,3.59,0.8,0.92,66.1
22-A-1585233-BULK,2/19/2024,11:46 AM,7.58,6.59,3.69,0.98,0.92,64.69
22-A-1585221-BULK,2/19/2024,11:47 AM,8.22,6.73,3.86,0.85,1.18,66.31
22-A-1585221-BULK,2/19/2024,11:47 AM,8.4,6.4,3.17,1.36,1.14,67.32
22-A-1585221-BULK,2/19/2024,11:47 AM,8.22,6.46,4,1.05,1.21,66.96
22-A-1585191-BULK,2/19/2024,11:48 AM,8.38,7.11,3.84,0.79,1,65.44
22-A-1585191-BULK,2/19/2024,11:49 AM,8.53,7.07,2.83,0.87,0.93,65.85
22-A-1585191-BULK,2/19/2024,11:49 AM,8.23,7.37,3.93,0.72,1.02,65.8
22-A-1585249-BULK,2/19/2024,11:50 AM,8.71,7.38,3.76,1.4,1.19,64.92
22-A-1585249-BULK,2/19/2024,11:50 AM,8.41,7.23,3.85,1.23,1.17,65.72
22-A-1585249-BULK,2/19/2024,11:51 AM,8.37,7.3,3.25,1.5,1.16,65.04
22-A-1585190-BULK,2/19/2024,11:51 AM,8.65,6.52,3.47,1.67,1.22,65.55
22-A-1585190-BULK,2/19/2024,11:52 AM,8.79,6.63,3.47,1.38,1.08,65.31
22-A-1585190-BULK,2/19/2024,11:52 AM,8.82,6.55,4.49,1.58,1.29,65.25
22-A-1585271-BULK,2/19/2024,11:53 AM,8.59,6.4,3.73,1.47,1.13,64.58
22-A-1585271-BULK,2/19/2024,11:53 AM,8.65,6.28,3.76,1.29,1.12,65.47
22-A-1585271-BULK,2/19/2024,11:54 AM,7.94,6.08,3.95,1.12,1.08,65.37
22-A-1585196-BULK,2/19/2024,11:54 AM,9,6.48,4.13,1.69,1.37,65.07
22-A-1585196-BULK,2/19/2024,11:55 AM,8.51,6.54,3.69,1.66,1.29,65.47
22-A-1585196-BULK,2/19/2024,11:55 AM,8.38,6.54,3.5,1.98,1.3,65.71
22-A-1585225-BULK,2/19/2024,11:57 AM,8.79,5.84,2.9,0.66,0.97,67.61
22-A-1585225-BULK,2/19/2024,11:57 AM,8.73,5.85,3.58,0.72,1.11,65.01
22-A-1585225-BULK,2/19/2024,11:58 AM,8.25,6.06,3.58,0.68,1.02,67.33
22-A-1585217-BULK,2/19/2024,12:01 PM,8.33,5.86,3.27,1,1.03,65.99
22-A-1585217-BULK,2/19/2024,12:02 PM,7.85,6.34,2.96,0.81,0.94,65.79
22-A-1585217-BULK,2/19/2024,12:02 PM,7.92,6.26,2.99,0.89,0.98,65.96
22-A-1585252-BULK,2/19/2024,12:03 PM,7.98,7.37,3.97,1.56,1.31,64.66
22-A-1585252-BULK,2/19/2024,12:03 PM,8.31,7.2,3.59,1.35,1.19,66.29
22-A-1585252-BULK,2/19/2024,12:04 PM,8.26,7.09,3.68,1.27,1.23,66.26
22-A-1585236-BULK,2/19/2024,12:31 PM,8.15,5.97,3.74,1.63,1.3,66.98
22-A-1585236-BULK,2/19/2024,12:31 PM,8.17,6.17,4.21,1.45,1.34,66.3
22-A-1585236-BULK,2/19/2024,12:32 PM,8.1,6.27,3.96,1.33,1.23,67.02
22-A-1585188-BULK,2/19/2024,12:33 PM,8.33,7.09,4.13,1.36,1.31,66.24
22-A-1585188-BULK,2/19/2024,12:34 PM,8.62,6.99,3.6,1.53,1.28,65.92
22-A-1585188-BULK,2/19/2024,12:35 PM,8.73,7.41,3.62,1.42,1.29,65.67
22-A-1585258-BULK,2/19/2024,12:36 PM,8.31,7.65,3.71,0.93,1.08,65.54
22-A-1585258-BULK,2/19/2024,12:37 PM,8.01,7.63,3.75,0.82,1.05,65.42
22-A-1585258-BULK,2/19/2024,12:38 PM,8.04,7.94,3.72,0.84,1.05,65.39
22-A-1585189-BULK,2/19/2024,12:39 PM,7.91,9.27,3.19,1.53,1.04,63.48
22-A-1585189-BULK,2/19/2024,12:39 PM,7.9,8.65,3.6,1.57,1.08,63.69
22-A-1585189-BULK,2/19/2024,12:40 PM,8.27,8.81,3.44,1.25,1.02,63.07
22-A-1585201-BULK,2/19/2024,12:41 PM,8.43,6.56,3.15,1.35,1.13,66.5
22-A-1585201-BULK,2/19/2024,12:42 PM,7.91,7.09,3.44,1.53,1.18,65.04
22-A-1585201-BULK,2/19/2024,12:44 PM,7.75,7.24,3.74,1.52,1.14,65.38
22-A-1585264-BULK,2/19/2024,12:46 PM,8.36,6.85,3.32,0.82,1.03,66.01
22-A-1585264-BULK,2/19/2024,12:46 PM,8.15,7.32,3.74,0.58,0.99,66.67
22-A-1585264-BULK,2/19/2024,12:47 PM,7.89,7.29,4.05,0.79,1.03,66.28
22-A-1585250-BULK,2/19/2024,12:48 PM,7.94,8.33,2.99,1.5,1.07,63.95
22-A-1585250-BULK,2/19/2024,12:49 PM,7.65,9.1,3.41,1.33,1.09,63.38
22-A-1585250-BULK,2/19/2024,12:50 PM,8.23,8.22,3.04,1.53,1.14,63.7
22-A-1585253-BULK,2/19/2024,12:51 PM,7.55,6.18,3.17,0.82,0.95,67.14
22-A-1585253-BULK,2/19/2024,12:52 PM,7.23,6.4,3.79,0.59,0.95,68.4
22-A-1585253-BULK,2/19/2024,12:53 PM,7.36,6.38,3.77,0.65,0.95,68.26
22-A-1585256-BULK,2/19/2024,12:54 PM,7.51,6.79,3.62,0.9,1.03,65.64
22-A-1585256-BULK,2/19/2024,12:55 PM,7.71,6.72,3.42,1.19,0.96,64.83
22-A-1585256-BULK,2/19/2024,12:56 PM,7.95,6.78,3.86,1.03,1,64.63
22-A-1585197-BULK,2/19/2024,12:57 PM,8,5.54,3.66,1.51,1.18,66.9
22-A-1585197-BULK,2/19/2024,12:58 PM,8.29,5.52,3.17,1.51,1.11,67.06
22-A-1585197-BULK,2/19/2024,12:59 PM,7.93,5.84,3.99,1.63,1.22,66.91
22-A-1585207-BULK,2/19/2024,1:01 PM,7.78,6.65,3.47,0.84,1.01,66.8
22-A-1585207-BULK,2/19/2024,1:03 PM,7.82,6.83,2.66,1.51,1.12,65.64
22-A-1585207-BULK,2/19/2024,1:03 PM,7.76,7.13,4.17,0.71,1.12,65.91
22-A-1585237-BULK,2/19/2024,1:06 PM,8.13,6.99,2.87,1.21,1.14,65.06
22-A-1585237-BULK,2/19/2024,1:07 PM,7.69,6.79,3.31,1.2,1.12,66.21
22-A-1585237-BULK,2/19/2024,1:07 PM,8.1,6.9,3.55,1.13,1.19,65.53
22-A-1585220-BULK,2/19/2024,1:09 PM,8.23,7.27,4.03,0.74,1.12,66.32
22-A-1585220-BULK,2/19/2024,1:09 PM,8,7.02,3.08,1,1.01,67.59
22-A-1585220-BULK,2/19/2024,1:10 PM,8.09,7.14,3.84,0.91,1.05,65.65
22-A-1585260-BULK,2/19/2024,1:12 PM,7.96,6.23,4.1,1.12,1.1,66.12
22-A-1585260-BULK,2/19/2024,1:13 PM,7.89,6.22,4.51,0.9,1.17,66.44
22-A-1585260-BULK,2/19/2024,1:14 PM,7.96,6.17,4.5,0.91,1.14,66.59
22-A-1585222-BULK,2/19/2024,1:16 PM,7.17,6.21,3.31,1.15,1.08,65.55
22-A-1585222-BULK,2/19/2024,1:16 PM,7.3,6.49,3.26,1.11,1.03,66.44
22-A-1585222-BULK,2/19/2024,1:17 PM,7.31,6.03,3.51,0.94,0.94,68.08
22-A-1585263-BULK,2/19/2024,1:19 PM,8.05,6.02,3.65,1.01,1,66.22
22-A-1585263-BULK,2/19/2024,1:20 PM,7.94,6.44,3.76,1.1,1.02,66.14
22-A-1585263-BULK,2/19/2024,1:20 PM,8.09,5.86,3.25,1.21,1.01,67
22-A-1585228-BULK,2/19/2024,1:24 PM,7.51,6.39,4.53,0.94,1.12,65.97
22-A-1585228-BULK,2/19/2024,1:25 PM,7.39,6.41,4.77,1.07,1.19,66.54
22-A-1585228-BULK,2/19/2024,1:26 PM,7.6,6.04,4.08,1.34,1.16,66.81
22-A-1585193-BULK,2/19/2024,1:27 PM,6.96,6.24,3.29,0.55,0.85,68.65
22-A-1585193-BULK,2/19/2024,1:27 PM,7.2,6.42,3.02,0.71,0.89,68.4
22-A-1585193-BULK,2/19/2024,1:28 PM,7.2,6.64,3.37,0.84,0.95,66.19
22-A-1585202-BULK,2/19/2024,1:30 PM,8.02,6.2,3.67,1.03,1.04,66.12
22-A-1585202-BULK,2/19/2024,1:30 PM,8.04,6.1,3.24,1.05,0.93,65.44
22-A-1585202-BULK,2/19/2024,1:31 PM,7.85,5.79,3.26,1.11,0.94,66.19
22-A-1585241-BULK,2/19/2024,1:33 PM,7.33,7.1,2.97,1.62,0.9,66.29
22-A-1585241-BULK,2/19/2024,1:34 PM,6.53,6.85,3.28,1.7,0.92,66.58
22-A-1585241-BULK,2/19/2024,1:35 PM,7.09,6.66,3.08,1.34,0.9,66.23
22-A-1585203-BULK,2/19/2024,1:36 PM,6.95,6.42,3.23,0.78,1,66.84
22-A-1585203-BULK,2/19/2024,1:37 PM,7.06,6.23,3.25,0.66,1.03,66.56
22-A-1585203-BULK,2/19/2024,1:37 PM,6.89,6.63,3.78,0.72,1.12,66.35
22-A-1585210-BULK,2/19/2024,1:40 PM,7.23,7.34,4.27,1.2,1.06,66.62
22-A-1585210-BULK,2/19/2024,1:40 PM,7.5,7.53,3.8,0.84,0.99,67.44
22-A-1585210-BULK,2/19/2024,1:41 PM,7.63,7.85,4.52,0.84,1.07,66.73
22-A-1585259-BULK,2/19/2024,1:42 PM,7.17,5.28,3.81,1.49,1.24,68.38
22-A-1585259-BULK,2/19/2024,1:43 PM,7.04,5.45,4.17,1.42,1.19,67.44
22-A-1585259-BULK,2/19/2024,1:44 PM,7.25,5.44,3.88,1.44,1.21,68.28
22-A-1585255-BULK,2/19/2024,1:45 PM,6.92,5.87,3.51,1.61,1.2,67.9
22-A-1585255-BULK,2/19/2024,1:45 PM,6.94,6.33,3.82,1.42,1.15,68.18
22-A-1585255-BULK,2/19/2024,1:46 PM,6.85,5.75,3.63,1.22,1.09,67.89
22-C-1595523-BULK,2/19/2024,1:51 PM,7.9,12.69,3.34,1.47,1.08,59.59
22-C-1595523-BULK,2/19/2024,1:53 PM,7.73,12.74,3.44,1.77,1.1,59.73
22-C-1595523-BULK,2/19/2024,1:54 PM,7.78,12.5,3.8,1.43,1.14,60.1
22-C-1595503-BULK,2/19/2024,1:55 PM,8,10.11,3.15,1.12,1.04,62.9
22-C-1595503-BULK,2/19/2024,1:56 PM,7.8,10.01,3.38,1.01,1.04,62.76
22-C-1595503-BULK,2/19/2024,1:56 PM,8.01,9.95,3.37,1.03,1.03,62.67
22-C-1595578-BULK,2/19/2024,1:58 PM,8.44,12.37,2.66,1.8,1.01,60.59
22-C-1595578-BULK,2/19/2024,1:59 PM,8.65,12.44,2.74,1.8,0.98,60.92
22-C-1595578-BULK,2/19/2024,1:59 PM,8.67,12.42,2.74,1.8,0.97,60.94
22-C-1595446-BULK,2/19/2024,2:00 PM,8.3,10.06,3.9,1.23,1.06,60.63
22-C-1595446-BULK,2/19/2024,2:01 PM,7.68,10.04,3.67,1.25,1.01,60.78
22-C-1595446-BULK,2/19/2024,2:01 PM,7.73,9.83,3.72,1.23,1.01,60.86
22-C-1595472-BULK,2/19/2024,2:03 PM,8.22,11.39,3.68,1.07,1.15,60.92
22-C-1595472-BULK,2/19/2024,2:04 PM,7.78,11.47,3.43,0.99,1.12,61.84
22-C-1595472-BULK,2/19/2024,2:04 PM,7.75,11.27,3.6,0.98,1.11,61.84
22-C-1595512-BULK,2/19/2024,2:06 PM,7.76,14.19,3.47,1.48,1.18,60.1
22-C-1595512-BULK,2/19/2024,2:07 PM,7.75,14.29,3.15,1.64,1.22,60.37
22-C-1595512-BULK,2/19/2024,2:07 PM,7.58,13.81,3.84,1.45,1.23,59.77
22-C-1595698-BULK,2/19/2024,2:09 PM,7.94,9.83,3.96,1.61,1.02,61.67
22-C-1595698-BULK,2/19/2024,2:09 PM,7.97,9.94,3.91,1.61,1.01,61.7
22-C-1595698-BULK,2/19/2024,2:10 PM,7.94,9.78,4,1.61,1.01,61.7
22-C-1595548-BULK,2/19/2024,2:11 PM,8.31,9.5,3.9,0.22,1.03,63.44
22-C-1595548-BULK,2/19/2024,2:12 PM,8.07,9.62,3.99,0.34,1.03,63.7
22-C-1595548-BULK,2/19/2024,2:17 PM,8.09,10.28,3.99,0.51,1,63.56
22-C-1595725-BULK,2/19/2024,2:18 PM,7.48,11.49,3.11,1.4,1.03,61.48
22-C-1595725-BULK,2/19/2024,2:19 PM,7.69,11.43,2.75,1.5,1,61.31
22-C-1595725-BULK,2/19/2024,2:20 PM,7.67,11.48,2.76,1.49,1,61.38
22-C-1595641-BULK,2/19/2024,2:21 PM,7.58,12.23,3.73,1.76,0.99,57.73
22-C-1595641-BULK,2/19/2024,2:21 PM,7.5,12.24,3.71,1.77,0.99,57.84
22-C-1595641-BULK,2/19/2024,2:22 PM,7.51,12.24,3.7,1.76,0.98,57.71
22-C-1595729-BULK,2/19/2024,2:24 PM,7.26,9.21,2.93,1.01,0.94,63.69
22-C-1595729-BULK,2/19/2024,2:25 PM,6.91,9.13,4.16,0.95,1.02,64.1
22-C-1595729-BULK,2/19/2024,2:26 PM,7.12,9.12,3.71,0.84,1.01,64
22-C-1595708-BULK,2/19/2024,2:46 PM,7.1,10.53,3.21,1.35,1.02,62.72
22-C-1595708-BULK,2/19/2024,2:47 PM,7.15,10.98,3.53,1.32,1.02,61.93
22-C-1595708-BULK,2/19/2024,2:47 PM,7.14,11.07,3.55,1.31,1.02,61.96
22-C-1595525-BULK,2/19/2024,2:49 PM,7.76,11.54,4.74,0.62,1.15,61.22
22-C-1595525-BULK,2/19/2024,2:50 PM,8.33,11.95,3.75,1.03,1.07,60.63
22-C-1595525-BULK,2/19/2024,2:50 PM,8.33,11.84,3.67,1.05,1.07,60.71
22-C-1595674-BULK,2/19/2024,2:52 PM,8.37,12.57,3.6,1.74,1.1,58.24
22-C-1595674-BULK,2/19/2024,2:53 PM,7.81,11.84,3.73,1.66,1.06,59.32
22-C-1595674-BULK,2/19/2024,2:53 PM,7.81,11.75,3.78,1.66,1.05,59.55
22-C-1595678-BULK,2/19/2024,2:55 PM,8.16,12.35,3.78,1.48,1.19,60.61
22-C-1595678-BULK,2/19/2024,2:56 PM,8.64,11.54,3.91,1.37,1.25,61.8
22-C-1595678-BULK,2/19/2024,2:56 PM,8.71,11.73,3.91,1.37,1.27,61.64
22-C-1595722-BULK,2/19/2024,2:57 PM,8.23,10.23,2.94,2.19,1.13,61.28
22-C-1595722-BULK,2/19/2024,2:58 PM,8,10.55,3.47,2.21,1.11,61.13
22-C-1595722-BULK,2/19/2024,2:59 PM,8.07,10.68,3.45,2.23,1.11,60.76
22-C-1595715-BULK,2/19/2024,3:00 PM,7.69,11.76,3.9,3.32,0.89,56.83
22-C-1595715-BULK,2/19/2024,3:01 PM,7.66,12.08,3.88,3.31,0.88,56.96
22-C-1595715-BULK,2/19/2024,3:01 PM,7.65,11.93,3.91,3.31,0.88,57.04
22-C-1595668-BULK,2/19/2024,3:03 PM,8.09,11.57,3.55,1.66,1.05,60.1
22-C-1595668-BULK,2/19/2024,3:04 PM,8.15,11.58,3.54,1.68,1.03,60.13
22-C-1595668-BULK,2/19/2024,3:04 PM,8.1,11.47,3.59,1.69,1.03,60.17
22-C-1595717-BULK,2/19/2024,3:06 PM,7.49,12.3,3.61,3.18,1.05,57.38
22-C-1595717-BULK,2/19/2024,3:06 PM,7.45,12.11,3.63,3.17,1.04,57.38
22-C-1595717-BULK,2/19/2024,3:06 PM,7.38,12.04,3.67,3.18,1.04,57.53
22-C-1595742-BULK,2/19/2024,3:08 PM,8.14,9.83,3.68,1.03,1.01,62.09
22-C-1595742-BULK,2/19/2024,3:09 PM,7.95,9.52,3.39,0.92,1.02,62.66
22-C-1595742-BULK,2/19/2024,3:09 PM,7.87,9.47,3.39,0.97,1.01,62.97
22-C-1595747-BULK,2/19/2024,3:11 PM,7.95,8.69,3.87,0.53,1.15,65.31
22-C-1595747-BULK,2/19/2024,3:12 PM,7.96,8.66,3.62,0.32,1.07,65.44
22-C-1595747-BULK,2/19/2024,3:13 PM,8.27,8.82,3.39,0.6,1.04,63.65
22-C-1595785-BULK,2/19/2024,3:15 PM,7.72,11.53,4.76,0.75,1.18,59.4
22-C-1595785-BULK,2/19/2024,3:17 PM,7.88,11.97,4.18,1.02,1.13,59.06
22-C-1595785-BULK,2/19/2024,3:18 PM,6.94,12.43,3.55,1.04,1.03,61.34
22-C-1595553-BULK,2/19/2024,3:21 PM,7.95,11.06,3.75,1.56,1.23,62.53
22-C-1595553-BULK,2/19/2024,3:22 PM,7.92,11.82,3.73,1.6,1.26,61.88
22-C-1595553-BULK,2/19/2024,3:22 PM,7.9,11.8,3.72,1.59,1.25,61.84
22-C-1595494-BULK,2/19/2024,3:24 PM,7.47,11.94,4,1.5,1.06,60.58
22-C-1595494-BULK,2/19/2024,3:25 PM,7.33,11.16,3.61,1.72,1.02,61.15
22-C-1595494-BULK,2/19/2024,3:25 PM,7.29,11.24,3.65,1.72,1.01,61.23
22-C-1595541-BULK,2/19/2024,3:27 PM,6.35,13.06,4,2.17,1,59.75
22-C-1595541-BULK,2/19/2024,3:28 PM,6.3,13.24,4,2.17,0.99,59.36
22-C-1595541-BULK,2/19/2024,3:28 PM,6.35,13.24,4.01,2.19,0.99,59.5
22-C-1595639-BULK,2/19/2024,3:30 PM,7.57,11.08,3.72,1.6,1.16,62.11
22-C-1595639-BULK,2/19/2024,3:32 PM,7.74,11.74,3.87,1.27,1.08,61.47
22-C-1595639-BULK,2/19/2024,3:32 PM,7.55,11.57,3.88,1.27,1.07,61.61
22-C-1595568-BULK,2/19/2024,3:34 PM,8.22,9.84,3.18,1.56,1.16,62.86
22-C-1595568-BULK,2/19/2024,3:35 PM,8.1,9.53,3.54,1.67,1.24,64.06
22-C-1595568-BULK,2/19/2024,3:36 PM,8.15,9.42,3.75,1.68,1.23,63.87
22-C-1595633-BULK,2/19/2024,3:37 PM,8.52,10.31,3.4,1.6,1.09,61.9
22-C-1595633-BULK,2/19/2024,3:40 PM,8.3,10.27,3.24,1.73,1.07,61.9
22-C-1595633-BULK,2/19/2024,3:41 PM,7.89,10.26,3.3,1.74,1.06,62.09
22-C-1595716-BULK,2/19/2024,3:43 PM,7.52,11.94,3.73,2.73,0.98,58.1
22-C-1595716-BULK,2/19/2024,3:44 PM,7.55,12.15,3.73,2.71,0.96,57.84
22-C-1595716-BULK,2/19/2024,3:44 PM,7.52,11.86,3.73,2.7,0.96,58.07
22-C-1595624-BULK,2/19/2024,3:46 PM,7.7,11.52,4.01,0.92,1.15,61.77
22-C-1595624-BULK,2/19/2024,3:48 PM,7.36,11.6,4.18,1.15,1.09,61.45
22-C-1595624-BULK,2/19/2024,3:48 PM,7.4,11.5,4.19,1.14,1.08,61.27
22-C-1595611-BULK,2/19/2024,3:51 PM,7.62,10.14,3.14,0.84,1,63.63
22-C-1595611-BULK,2/19/2024,3:52 PM,7.72,10.39,3.31,0.93,1,62.82
22-C-1595611-BULK,2/19/2024,3:53 PM,7.72,10.27,3.3,0.93,0.99,63.03
22-C-1595630-BULK,2/19/2024,3:54 PM,7.55,11.45,3.14,1.7,1.02,61.1
22-C-1595630-BULK,2/19/2024,3:56 PM,8.03,10.67,3.34,1.35,1.02,62.64
22-C-1595630-BULK,2/19/2024,3:56 PM,7.87,10.32,3.14,1.7,1.03,62.56
22-C-1595607-BULK,2/19/2024,3:59 PM,7.66,11.78,3.85,1.68,1.22,61.81
22-C-1595607-BULK,2/19/2024,3:59 PM,7.98,11.67,3.76,1.47,1.22,62.01
22-C-1595607-BULK,2/19/2024,4:00 PM,7.99,11.67,3.71,1.47,1.22,61.99
22-C-1595770-BULK,2/19/2024,4:01 PM,7.11,12.77,3.14,1.94,1.05,61.12
22-C-1595770-BULK,2/19/2024,4:02 PM,6.94,12.39,3.23,2.21,1.03,61.08
22-C-1595770-BULK,2/19/2024,4:02 PM,6.94,12.42,3.23,2.2,1.02,61.03
22-C-1595788-BULK,2/19/2024,4:04 PM,7.62,13.54,3.17,1.57,1.08,59.32
