genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
PHP02 X PHJ89,0.961372140635897,59.4911341573382,59.5083170501464,59.4583261089781,2022 North Platte LI,0.974529349508654,13.7008443908037,13.7418221658579,13.6710125954451,0.964281234584112,276.796791182219,280.173223920043,272.81888078627,1.00571431212567,119.702661474768,123.364737685979,116.032908995456,0.958645724007483,178.759164546926,186.529750039252,168.644367784993,0.96052074989406,2566.61224103671,2599.4777066439,2508.26479548766,0.982100873268632,2514.43399924738,2653.61548248609,2418.73505693159,0.926656242547353,-55.2237472224748,129.272365737358,-159.019347263198,1.00718338218175,15.4855737405016,15.5523383685157,15.3706221229875,1.02378073371084,4.11227358901347,4.14924034788714,4.02657221487601,1.00326014805429,17.0507884637528,17.3866844345449,16.6344955791622,0.99151659784768,2.67730133704104,2.68581976634328,2.66401434256576,1.03863591690443,19.7545304253919,21.072891683401,18.0626104321866,1.03163846706621,137.373973008825,147.625959341202,123.47268034617,0.970888939702152,486.370740630392,508.72291925837,467.126827784081,1.07313734426578,27.4875831086041,28.5233761182109,25.7996043480976,0.99631899977749,15.3462228219317,15.8029409210773,14.7281568098527,0.925147568055339,34.1825022996017,35.4330785159274,32.876868588425,PHP02,PHJ89,1988,1991,1988,1991,1989.5
PHP02 X PHK56,0.963986680799562,59.3402361067669,59.3574657300362,59.3073388338947,2022 North Platte LI,0.983446576214107,13.8931378501828,13.9344905837852,13.8630330852288,0.95757832539746,279.34839457842,282.70135706586,275.398135422774,0.992583904921289,121.128807895344,124.743072763625,117.506966978801,0.997230593034733,184.893719068415,192.977065590157,174.371808292907,0.932890316562184,2623.47693510584,2655.3969895322,2566.80791785156,1.06840875402576,2557.57467997483,2708.98755327329,2453.46563119565,0.971794053964921,-61.8096777234586,131.673317719529,-170.661204660797,1.011575867331,15.8262912836826,15.8933470827409,15.7108383440838,0.970407811125111,4.13042093872208,4.16546050372049,4.04918744784977,0.925998937341952,16.5755751820396,16.8856037550016,16.1913410733675,0.970116335063092,2.66257332193181,2.67090789488108,2.64957310548324,0.85107051350359,19.8937702406776,20.974050996018,18.5073910542965,0.932469593970505,131.789136668604,141.055624724181,119.22414114098,0.929895437333707,466.941097262831,488.349507710891,448.509713383104,0.937560551713209,27.9580606632819,28.8629948459722,26.4833358235985,0.930546757889231,14.983740240507,15.4103079828909,14.4064760070335,0.886025087052791,32.6553369154286,33.8530289801283,31.4049156177366,PHP02,PHK56,1988,1990,1988,1990,1989
PHP02 X PHK76,0.964118150525961,59.4202933171047,59.4375252901719,59.3873915576607,2022 North Platte LI,0.96814517729066,13.8035579204951,13.8442672488646,13.77392155416,1.0703663203161,279.491068072665,283.238957957651,275.075529161037,0.973365146642269,122.889532771134,126.433816973282,119.337819210833,0.997954405244361,169.414173308144,177.503386903106,158.884625495083,1.02843947694278,2616.51075107395,2651.70014418417,2554.03753913342,0.949770264922878,2561.18784209782,2695.78749250647,2468.63929411252,0.950193284602269,-57.0410981627314,132.141210789011,-163.473103475552,1.03684871518427,15.3909925363028,15.4597236333412,15.2726551619612,0.969603311817812,4.12500311442328,4.16001363049459,4.04383696872935,0.996482656306012,16.8274183017944,17.1610451381305,16.4139376704321,0.985199695663471,2.69015861390979,2.69862277272903,2.67695627020547,0.970139076819472,20.1048156701936,21.3362325246882,18.5244758479846,0.995451725052843,133.11697684753,143.009354657757,119.703299281921,1.00985513175258,462.089602285609,485.338875575548,442.073343630105,0.933897751208071,28.7674978826445,29.6688967274034,27.2985344019239,1.01447838069166,15.5806282177028,16.0456706767518,14.9512970424121,1.01252432724647,33.2995779987659,34.668266504068,31.870632022268,PHP02,PHK76,1988,1987,1987,1988,1987.5
PHP02 X PHN46,1.06919200740196,59.0426498753461,59.0617598649933,59.0061623367516,2022 North Platte LI,1.06070692250514,14.3364162318959,14.3810176691854,14.3039464126302,1.00592115555893,275.969181555693,279.491416562956,271.819495677041,0.967753767499966,120.307599111657,123.831450773648,116.776360921222,1.02803481532851,176.469998503068,184.803037728657,165.623068338115,0.915741832874187,2619.24033967477,2650.57363644813,2563.613017999,1.11656148232677,2560.13357092649,2718.37055805006,2451.33237158167,0.96642389980772,-59.7335420507102,132.68026233468,-167.983553185893,1.04026241244804,15.4626801882177,15.5316375739658,15.3439532025808,1.02877934984418,4.0831604346075,4.12030768392333,3.99704062294987,1.05201192210076,16.8189778282928,17.1711961104046,16.3824558768086,1.02655571640691,2.65604294236367,2.66486240369594,2.64228639994968,1.04343599229877,20.3307238914265,21.6551779807468,18.6309846582004,1.03273834569398,135.586797092006,145.849713552542,121.670683602882,0.998402547189665,474.01167524216,496.997282724987,454.222417359021,1.12038671644749,28.4638938220556,29.5452919628934,26.7015947174514,1.04239424244967,15.1975754302054,15.6754146735384,14.5509266635063,1.06757220333042,33.3770087619709,34.8201087092601,31.8703753275738,PHP02,PHN46,1988,1990,1988,1990,1989
PHP02 X W606S,1.01815994826736,59.4947416548601,59.5129395331979,59.4599956502598,2022 North Platte LI,1.01606812521156,13.6905349086463,13.7332593387475,13.6594315494739,0.923438443775913,278.447227915922,281.680649537235,274.637804633824,0.925249317068307,128.034504749349,131.403586279385,124.658361112578,1.02666914683266,170.141530411136,178.463499808179,159.309009593593,1.01956878567737,2653.30129355403,2688.18716443557,2591.36693741192,1.07861206458094,2597.87681035089,2750.73567757489,2492.77351947823,1.10946937207555,-59.2685245667635,161.625456607129,-183.541187841356,0.967684367013258,15.6508750015049,15.7150213009193,15.5404314763244,1.01618084942745,4.14127963929353,4.17797198092089,4.05621445658352,1.07426732504553,16.7865548146994,17.146224304947,16.3407982036829,1.03864056017688,2.72131743325257,2.73024071925858,2.70739894574078,1.0123130798555,19.9276404881006,21.2125896447165,18.2785999424054,1.01297281592159,128.296884782296,138.363379775867,114.647111123229,1.01325035013357,444.917015951593,468.24445526509,424.833460941227,1.06262030442795,28.7745459862041,29.800187940679,27.1031098797805,1.07689831968588,14.8617763161372,15.3554324178977,14.1937229617282,1.03906940743291,32.7017525447463,34.1063235914806,31.2353442727681,PHP02,W606S,1988,1963,1963,1988,1975.5
PHT69 X 3IIH6,0.964702646039273,59.3527005422648,59.3699429621956,59.3197788361672,2022 North Platte LI,0.98075839566351,13.8164388601247,13.8576785590012,13.7864163843825,0.959169741446092,279.293204160311,282.651738994338,275.336380000373,1.17007140355461,122.379532751334,126.640077322207,118.110057431757,1.03421342756045,181.029619398183,189.412741186464,170.117497885236,0.919937401053915,2601.88697662768,2633.36383021824,2546.004792487,1.0872455828993,2542.60309255372,2696.68548570853,2436.65852499145,0.932119086146649,-60.93705749127,124.646700879558,-165.34455556201,0.969916103744024,15.8747277048651,15.9390219426543,15.7640294676316,1.081478556885,4.10670306725252,4.14575318386734,4.01617176951136,0.959010254690233,16.8037540742096,17.124834983407,16.4058222456094,1.00045323459037,2.61097810372686,2.61957331047131,2.59757135226185,1.03476668895172,19.8417854624786,21.1552354323759,18.156168374868,1.03022742930808,135.445217110667,145.683181147179,121.562938132999,1.02721530202981,479.576820210088,503.225766017841,459.216466993249,1.07037350436403,27.9877552730003,29.0208806221578,26.3041238619515,0.962881214631064,15.2610109414622,15.7024009763281,14.6636880433084,0.989240758537129,33.7330442636869,35.0702590038682,32.3369577068892,PHT69,3IIH6,1992,1993,1992,1993,1992.5
PHW52 X LH185,0.969570284163572,59.2705286052987,59.2878580259867,59.2374407848524,2022 North Platte LI,0.970242071896663,14.0548358219453,14.0956333221851,14.025135266542,0.966250378345057,274.382520256987,277.765847955764,270.396486631884,1.03547117459886,115.675811303024,119.446240251061,111.897478963089,1.02683348086902,181.906819530331,190.230120985346,171.072564802818,1.04942647389691,2676.18205227769,2712.08954276027,2612.43397182218,0.908619795164787,2598.71321952241,2727.48110297841,2510.17450040381,1.01276090976519,-66.9078210382299,134.731624777938,-180.348082378178,1.00024080762811,15.0608934432105,15.1271978586996,14.9467341939868,0.944746168614962,4.15799553345775,4.19210850575937,4.0789101959481,0.978105164840291,17.080401963906,17.4078759341599,16.6745468910279,0.965904325863313,2.62419227504148,2.63249066130193,2.61124850237115,0.98163235450431,19.7947327501969,21.0407382509925,18.195670576887,0.980127616039183,139.401299390067,149.141392692515,126.194113663406,1.03841641658145,469.987205307057,493.894027482592,449.404835685046,0.998978346503654,30.2898369055083,31.2540515920869,28.7185056680722,0.983722539989875,15.4805001971038,15.93144400993,14.8702483927925,1.03227064336736,34.1758702371207,35.5712509958033,32.7190568620702,PHW52,LH185,1988,1993,1988,1993,1990.5
PHW52 X PHM49,1.02615517685528,58.5280158875929,58.546356667051,58.4929970356372,2022 North Platte LI,1.01767030708677,15.152922907805,15.1957147077074,15.1217705034583,0.994958628848472,281.337722076603,284.82157177391,277.23325946623,0.848072653857684,122.92489758082,126.01295813005,119.830363987525,1.05396009439663,181.581678420556,190.124862637528,170.461207236013,1.03482709574782,2710.40637950745,2745.81433329548,2647.54514758874,0.994922935269264,2630.75174647179,2771.75034815119,2533.80338283365,1.02741566438497,-65.230993806475,139.32619554779,-180.312747405762,1.01728715980571,15.2908673429409,15.3583017347404,15.1747625634491,1.08132673860602,4.12637391016012,4.16541854490804,4.03585532122926,1.07429880693607,16.8374567569842,17.1971367875092,16.3916870828683,1.01464137798524,2.58501340989138,2.5937305114147,2.57141652768795,1.0645965047541,19.69611528787,21.047428837148,17.9619059448518,1.04648646039397,141.607570674821,152.007110078859,127.506201815618,1.01176716225929,480.043671501051,503.336964292789,459.989514640175,1.14843241524397,29.4585198287458,30.5669877001434,27.6521065721694,1.07879980588313,15.0176794967603,15.5122072502324,14.3484465563037,0.95806975208466,34.1127718412738,35.4078509042351,32.760676014432,PHW52,PHM49,1988,1988,1988,1988,1988
PHW52 X PHN82,0.955243999229779,58.6271668521131,58.6442402148107,58.5945679343811,2022 North Platte LI,0.963142286143429,15.0737960514653,15.1142950143408,15.0443128310821,0.973120540889954,276.738332603545,280.145716190687,272.723957774622,0.877788917358805,117.189312225334,120.385577679617,113.986346913067,0.990373393551018,189.305804122215,197.333567592271,178.856244557793,1.02248840262481,2691.59372288436,2726.57949225366,2629.48201274872,0.97447024285671,2630.93306282571,2769.03314751598,2535.97767270451,1.05085712815741,-61.7028062044385,147.521549623787,-179.410259266349,0.968722668511027,15.4121248754811,15.4763400022953,15.3015628471177,0.975731647218909,4.17307734757849,4.20830914608813,4.09139819480428,0.980599413667963,16.85171484499,17.1800239008724,16.444824808208,0.96686352801579,2.6489637234262,2.65727035049244,2.63600709679687,0.96069371696113,20.4614177585352,21.6808454296186,18.8964642646125,0.983851773091421,145.321424688156,155.098527086734,132.064056074023,0.942644144982886,482.105589997902,503.807506097327,463.42151499268,1.02447219852367,30.0310781511028,31.0198995237234,28.4196466590597,0.998791644562959,15.0670842084238,15.5249357815136,14.447484292342,0.994517945465292,33.4988025882944,34.843150811489,32.0952684918918,PHW52,PHN82,1988,1989,1988,1989,1988.5
PHW52 X PHZ51,1.01243036704057,59.2851350985131,59.3032305703261,59.2505846231674,2022 North Platte LI,1.01225743204132,14.1137814924681,14.1563456875517,14.0827947842913,1.05709325941532,283.311102231309,287.012516466092,278.950318141252,1.12909289882076,125.497935757735,129.609266575212,121.377986966252,1.05343192560417,181.01970389307,189.558606882208,169.904805486727,0.964837452776654,2683.9830497179,2716.99621692357,2625.37338329916,1.07107397166945,2618.08951487832,2769.88009779388,2513.7207590604,1.00309676804207,-59.2830037242748,140.432323415363,-171.640775848727,1.00376871406954,15.2764668271955,15.3430051021439,15.1619049317814,1.05558836137625,4.12064509976217,4.15876037106974,4.03228108770898,1.09056892002684,17.0679686631287,17.4330960000598,16.615447866361,1.00080192413137,2.65030268807525,2.65890089052063,2.63689126393404,1.23283665139321,20.7749874852311,22.3398516038288,18.7667178453123,1.06214767819651,139.896160897627,150.45133485387,125.583757670206,1.04239188455391,476.930306040202,500.928652968587,456.269138982092,1.06826618029975,29.3849182455428,30.4160096038544,27.7046015250889,1.07323291942443,15.308097029707,15.8000728918651,14.6423175045863,1.05281502519127,33.9521525895276,35.3753043937982,32.4663455291335,PHW52,PHZ51,1988,1986,1986,1988,1987
PHZ51 X LH145,0.954984544748539,59.3336306138762,59.350699339266,59.3010405503587,2022 North Platte LI,0.964873177951258,13.9513052619629,13.9918770067358,13.9217690564025,1.00431648177766,286.629483966009,290.146100204708,282.486417783239,0.923774429249095,126.738868918741,130.102579985682,123.368107002371,0.98815850546768,168.514456855868,176.52426689769,158.088266866099,1.000728833494,2664.75217393151,2698.99341136751,2603.96226270045,1.08179348390651,2588.59436579025,2741.90409776001,2483.18106759267,1.09280309116496,-66.8510811613857,150.724664075254,-189.256939305732,0.975924105598969,15.0781800208413,15.1428725197775,14.9667960797495,0.988712332105414,3.94271364605886,3.97841415220522,3.85994787141789,0.999424496530686,17.3726403461438,17.7072521237039,16.9579390272505,0.995915931416147,2.58635502723362,2.59491125258693,2.57300907870659,0.981504836214323,19.9309397626928,21.1767834019829,18.3320853144776,0.981175660532047,129.679275201217,139.429783526136,116.457967111263,1.06151150298042,463.09036589583,487.528892034104,442.050230393845,0.938962539730906,27.5598829828537,28.4661703654825,26.0829529026118,1.00596592656336,15.5124669283577,15.9736072317022,14.8884164498892,1.0362227537599,33.530262306617,34.93098536466,32.0678714337305,PHZ51,LH145,1986,1983,1983,1986,1984.5
WF9 X H95,0.995856911984116,59.1016409089209,59.1194401583974,59.067656023831,2022 North Platte LI,0.989272750173901,14.351734488873,14.3933322060114,14.3214513760535,1.00585633923711,281.571668556334,285.093676609112,277.422250061834,0.977190763196171,124.889461976991,128.447676277584,121.323789118643,1.0160061233643,147.561452661058,155.796989778278,136.841438802602,0.912974664584086,2698.25523281677,2729.49384733128,2642.79600454361,0.909841314735612,2636.7450361693,2765.68603107474,2548.08728841105,0.853936019098185,-59.4723874519403,110.545218868731,-155.122529790622,0.949055875364446,16.2369170208565,16.299828466383,16.1285995983152,1.05494844327328,4.05390295940437,4.09199512449648,3.96559251532618,1.06975215262871,16.0493244392366,16.4074822296274,15.6054413543972,0.962407259041264,2.60862978120419,2.61689812306947,2.59573287159965,1.10050313219365,20.1585531205416,21.555443667256,18.3658525007779,0.987524214137024,122.955366985895,132.768964548823,109.648512355689,0.94907395467825,468.140747730258,489.990693381753,449.329227975862,1.02613486423083,26.0537176596298,27.0441438385001,24.4396708971235,1.05384681110421,14.6455389498909,15.128628113568,13.991785587738,0.972735937759796,33.2026637930145,34.5175679991452,31.8298700071735,WF9,H95,1943,1968,1943,1968,1955.5
2369 X 3IIH6,2.54888068384083,55.7214330159547,55.9699033074324,55.3478714409123,2022 Scottsbluff,0.658746860395381,16.8407092500043,17.1796196713388,16.4446828438866,1.08922479958695,182.340459926091,185.614088100672,175.917376290571,1.14608625507112,75.6319290754224,83.8868479686603,65.5495559754587,1.05505265790524,147.286814735331,162.650007348727,126.223270323633,-0.427748074972724,2363.50409645311,2348.04243815765,2362.19704157421,-0.00895778640800549,2538.81748013329,2538.42869818262,2538.84856323415,1.01299619506189,187.796780882115,198.583177129905,171.809234742364,0.975372722775364,16.0136959009147,16.1949255104645,15.8171034885548,0.860909741652745,4.32715106220435,4.46904928225531,4.16028149041506,0.915449843341177,16.5896427013594,17.5742017901548,15.4390015639182,0.934554637965277,2.79712540897606,2.8795788742674,2.67898371876867,0.852706772456908,20.6516491117148,22.5545011884176,18.1383750103668,0.916434484671121,144.645724908316,160.582393443714,124.12608081995,0.899662267884405,541.158783738637,578.253957757574,492.336562961294,0.986701923012304,26.7243421523277,28.123041777611,25.0371066396178,0.901463075421017,15.4968109885436,16.4140115639863,14.2774730162795,0.960314700520013,36.0018634883656,37.9800189871561,33.1530142707976,2369,3IIH6,1988,1993,1988,1993,1990.5
2369 X LH123HT,4.57947442843444,55.71308858436,56.1595054579553,55.0419250845549,2022 Scottsbluff,1.31198734556659,19.3808251645444,20.0558131011921,18.5920826830624,1.27042326639523,192.261812208401,196.080026226381,184.770213692041,1.16614825783527,82.2435595113421,90.6429790518229,71.9846965563559,1.00254531502806,142.314417212884,156.913021996284,122.299152941847,4.1759190470982,2419.30433172483,2570.24979975498,2432.06454196012,2.73461235597843,2637.89820088844,2756.58465730097,2628.40922361178,0.99242533758651,190.308477914474,200.875835412693,174.645589986298,1.06169358151797,15.386921519341,15.5841900186,15.1729306033518,1.02771194290189,4.31882790745657,4.48821906237942,4.11962717416536,1.01580206816176,16.4739492377996,17.5664363531784,15.1971740483923,1.0442796901488,2.86419927856369,2.95633351629387,2.73218669991763,1.13877270649763,23.1847531497454,25.7259737421513,19.82832624778,0.975758214090652,139.711298123712,156.679598082694,117.863351975522,1.05600704322046,540.597435370618,584.139069194612,483.290809487801,0.900573277247235,25.6902366545228,26.9668445905653,24.1502789634197,1.0474169023764,15.4200019509838,16.4857043760547,14.00324375347,1.12259599194473,36.1193811276,38.431820407331,32.7891116736752,2369,LH123HT,1988,1983,1983,1988,1985.5
