date,minTemp,maxTemp,GDD,location,lat,lon,tmin,tmax
2022-12-19,NA,NA,0,Lincoln,40.852386,-96.613961,9.01,36.79
2022-12-20,NA,NA,0,Lincoln,40.852386,-96.613961,5.09,14.74
2022-12-21,NA,NA,0,Lincoln,40.852386,-96.613961,-1.03,22.71
2022-12-22,NA,NA,0,Lincoln,40.852386,-96.613961,-10.62,-3.5
2022-12-23,NA,NA,0,Lincoln,40.852386,-96.613961,-4.07,5.43
2022-12-24,NA,NA,0,Lincoln,40.852386,-96.613961,-2.63,17.26
2022-12-25,NA,NA,0,Lincoln,40.852386,-96.613961,1.87,28.2
2022-12-26,NA,NA,0,Lincoln,40.852386,-96.613961,8.87,27.73
2022-12-27,NA,NA,0,Lincoln,40.852386,-96.613961,15.21,40.28
2022-12-28,NA,NA,0,Lincoln,40.852386,-96.613961,28.6,44.04
2022-12-29,NA,NA,0,Lincoln,40.852386,-96.613961,25.79,41.72
2022-12-30,NA,NA,0,Lincoln,40.852386,-96.613961,26.26,44.85
2022-12-31,NA,NA,0,Lincoln,40.852386,-96.613961,29.5,43.5
2022-01-01,NA,NA,0,Missouri Valley,41.671747,-95.943982,2.28,8.62
2022-01-02,NA,NA,0,Missouri Valley,41.671747,-95.943982,0.01,20.93
2022-01-03,NA,NA,0,Missouri Valley,41.671747,-95.943982,12.79,42.93
2022-01-04,NA,NA,0,Missouri Valley,41.671747,-95.943982,16.95,42.91
2022-01-05,NA,NA,0,Missouri Valley,41.671747,-95.943982,3.22,14.45
2022-01-06,NA,NA,0,Missouri Valley,41.671747,-95.943982,1.15,7.59
2022-01-07,NA,NA,0,Missouri Valley,41.671747,-95.943982,2.8,22.57
2022-01-08,NA,NA,0,Missouri Valley,41.671747,-95.943982,14.22,36.72
2022-01-09,NA,NA,0,Missouri Valley,41.671747,-95.943982,7.02,24.24
2022-01-10,NA,NA,0,Missouri Valley,41.671747,-95.943982,13.5,30.61
2022-01-11,NA,NA,0,Missouri Valley,41.671747,-95.943982,19.18,47.07
2022-01-12,NA,NA,0,Missouri Valley,41.671747,-95.943982,29.84,49.35
2022-01-13,NA,NA,0,Missouri Valley,41.671747,-95.943982,30.11,48.81
2022-01-14,NA,NA,0,Missouri Valley,41.671747,-95.943982,21.47,37.08
2022-01-15,NA,NA,0,Missouri Valley,41.671747,-95.943982,12.79,22.21
2022-01-16,NA,NA,0,Missouri Valley,41.671747,-95.943982,12.54,43.77
2022-01-17,NA,NA,0,Missouri Valley,41.671747,-95.943982,24.24,45.32
2022-01-18,NA,NA,0,Missouri Valley,41.671747,-95.943982,24.94,49.01
2022-01-19,NA,NA,0,Missouri Valley,41.671747,-95.943982,3.67,22.69
2022-01-20,NA,NA,0,Missouri Valley,41.671747,-95.943982,-2.06,13.78
2022-01-21,NA,NA,0,Missouri Valley,41.671747,-95.943982,-0.11,25.92
2022-01-22,NA,NA,0,Missouri Valley,41.671747,-95.943982,19.44,38.53
2022-01-23,NA,NA,0,Missouri Valley,41.671747,-95.943982,15.69,34.88
2022-01-24,NA,NA,0,Missouri Valley,41.671747,-95.943982,10.99,35.01
2022-01-25,NA,NA,0,Missouri Valley,41.671747,-95.943982,5.52,20.07
2022-01-26,NA,NA,0,Missouri Valley,41.671747,-95.943982,3.74,35.42
2022-01-27,NA,NA,0,Missouri Valley,41.671747,-95.943982,16.59,39.52
2022-01-28,NA,NA,0,Missouri Valley,41.671747,-95.943982,5.94,31.48
2022-01-29,NA,NA,0,Missouri Valley,41.671747,-95.943982,18.3,49.78
2022-01-30,NA,NA,0,Missouri Valley,41.671747,-95.943982,23.94,34.3
2022-01-31,NA,NA,0,Missouri Valley,41.671747,-95.943982,28.62,48.97
2022-02-01,NA,NA,0,Missouri Valley,41.671747,-95.943982,20.77,34.63
2022-02-02,NA,NA,0,Missouri Valley,41.671747,-95.943982,7.29,19.54
2022-02-03,NA,NA,0,Missouri Valley,41.671747,-95.943982,-0.53,15.93
2022-02-04,NA,NA,0,Missouri Valley,41.671747,-95.943982,5.92,23.92
2022-02-05,NA,NA,0,Missouri Valley,41.671747,-95.943982,9.77,47.66
2022-02-06,NA,NA,0,Missouri Valley,41.671747,-95.943982,26.22,37.87
2022-02-07,NA,NA,0.810000000000002,Missouri Valley,41.671747,-95.943982,24.24,51.62
2022-02-08,NA,NA,1.575,Missouri Valley,41.671747,-95.943982,31.01,53.15
2022-02-09,NA,NA,0,Missouri Valley,41.671747,-95.943982,27.01,47.12
2022-02-10,NA,NA,0,Missouri Valley,41.671747,-95.943982,22.66,45.54
2022-02-11,NA,NA,0,Missouri Valley,41.671747,-95.943982,14.16,41.07
2022-02-12,NA,NA,0,Missouri Valley,41.671747,-95.943982,11.44,31.15
2022-02-13,NA,NA,0,Missouri Valley,41.671747,-95.943982,11.62,27.64
2022-02-14,NA,NA,0,Missouri Valley,41.671747,-95.943982,22.41,34.81
2022-02-15,NA,NA,1.98,Missouri Valley,41.671747,-95.943982,20.53,53.96
2022-02-16,NA,NA,0,Missouri Valley,41.671747,-95.943982,24.49,36.39
2022-02-17,NA,NA,0,Missouri Valley,41.671747,-95.943982,14.4,24.87
2022-02-18,NA,NA,2.53,Missouri Valley,41.671747,-95.943982,18.77,55.06
2022-02-19,NA,NA,0,Missouri Valley,41.671747,-95.943982,16.25,35.92
2022-02-20,NA,NA,4.555,Missouri Valley,41.671747,-95.943982,28.6,59.11
2022-02-21,NA,NA,0,Missouri Valley,41.671747,-95.943982,21.81,46.65
2022-02-22,NA,NA,0,Missouri Valley,41.671747,-95.943982,1.9,20.7
2022-02-23,NA,NA,0,Missouri Valley,41.671747,-95.943982,-0.18,12.27
2022-02-24,NA,NA,0,Missouri Valley,41.671747,-95.943982,3.87,14.85
2022-02-25,NA,NA,0,Missouri Valley,41.671747,-95.943982,1.49,25.43
2022-02-26,NA,NA,0,Missouri Valley,41.671747,-95.943982,11.16,44.69
2022-02-27,NA,NA,0.954999999999998,Missouri Valley,41.671747,-95.943982,21.33,51.91
2022-02-28,NA,NA,7.11,Missouri Valley,41.671747,-95.943982,29.61,64.22
2022-03-01,NA,NA,9.26,Missouri Valley,41.671747,-95.943982,31.57,68.52
2022-03-02,NA,NA,11.44,Missouri Valley,41.671747,-95.943982,33.55,72.88
2022-03-03,NA,NA,0,Missouri Valley,41.671747,-95.943982,25.74,47.7
2022-03-04,NA,NA,7.56,Missouri Valley,41.671747,-95.943982,27.7,65.12
2022-03-05,NA,NA,1.87,Missouri Valley,41.671747,-95.943982,26.37,53.74
2022-03-06,NA,NA,0,Missouri Valley,41.671747,-95.943982,22.73,36.64
2022-03-07,NA,NA,0,Missouri Valley,41.671747,-95.943982,22.87,37.8
2022-03-08,NA,NA,0,Missouri Valley,41.671747,-95.943982,22.93,48.38
2022-03-09,NA,NA,0,Missouri Valley,41.671747,-95.943982,20.05,26.13
2022-03-10,NA,NA,0,Missouri Valley,41.671747,-95.943982,17.91,28.54
2022-03-11,NA,NA,0,Missouri Valley,41.671747,-95.943982,9.1,25.84
2022-03-12,NA,NA,0,Missouri Valley,41.671747,-95.943982,6.58,39.36
2022-03-13,NA,NA,4.38500000000001,Missouri Valley,41.671747,-95.943982,29.75,58.77
2022-03-14,NA,NA,2.725,Missouri Valley,41.671747,-95.943982,29.84,55.45
2022-03-15,NA,NA,5.11,Missouri Valley,41.671747,-95.943982,28.15,60.22
2022-03-16,NA,NA,10.17,Missouri Valley,41.671747,-95.943982,32.58,70.34
2022-03-17,NA,NA,0,Missouri Valley,41.671747,-95.943982,38.25,49.19
2022-03-18,NA,NA,0,Missouri Valley,41.671747,-95.943982,30.13,48.51
2022-03-19,NA,NA,7.535,Missouri Valley,41.671747,-95.943982,25.56,65.07
2022-03-20,NA,NA,11.565,Missouri Valley,41.671747,-95.943982,33.87,73.13
2022-03-21,NA,NA,9.425,Missouri Valley,41.671747,-95.943982,41.99,68.85
2022-03-22,NA,NA,0,Missouri Valley,41.671747,-95.943982,34.07,41.72
2022-03-23,NA,NA,0,Missouri Valley,41.671747,-95.943982,30.88,42.42
2022-03-24,NA,NA,0,Missouri Valley,41.671747,-95.943982,30.87,48.96
2022-03-25,NA,NA,1.415,Missouri Valley,41.671747,-95.943982,32.68,52.83
2022-03-26,NA,NA,0,Missouri Valley,41.671747,-95.943982,25.59,45.99
2022-03-27,NA,NA,0,Missouri Valley,41.671747,-95.943982,23.09,40.37
2022-03-28,NA,NA,0.685000000000002,Missouri Valley,41.671747,-95.943982,27.59,51.37
2022-03-29,NA,NA,5.875,Missouri Valley,41.671747,-95.943982,31.46,61.75
2022-03-30,NA,NA,0,Missouri Valley,41.671747,-95.943982,30.54,47.32
2022-03-31,NA,NA,0,Missouri Valley,41.671747,-95.943982,24.73,45.84
2022-04-01,NA,NA,4.905,Missouri Valley,41.671747,-95.943982,27.84,59.81
2022-04-02,NA,NA,5.065,Missouri Valley,41.671747,-95.943982,33.76,60.13
2022-04-03,NA,NA,6.01000000000001,Missouri Valley,41.671747,-95.943982,35.96,62.02
2022-04-04,NA,NA,4.11499999999999,Missouri Valley,41.671747,-95.943982,29.79,58.23
2022-04-05,NA,NA,6.505,Missouri Valley,41.671747,-95.943982,37.9,63.01
2022-04-06,NA,NA,0,Missouri Valley,41.671747,-95.943982,35.38,49.91
2022-04-07,NA,NA,0,Missouri Valley,41.671747,-95.943982,34.3,43.48
2022-04-08,NA,NA,1.295,Missouri Valley,41.671747,-95.943982,29.66,52.59
2022-04-09,NA,NA,6.73,Missouri Valley,41.671747,-95.943982,27.9,63.46
2022-04-10,NA,NA,8.21,Missouri Valley,41.671747,-95.943982,38.48,66.42
2022-04-11,NA,NA,7.36,Missouri Valley,41.671747,-95.943982,35.24,64.72
2022-04-12,NA,NA,18,Missouri Valley,41.671747,-95.943982,45.48,87.51
2022-04-13,NA,NA,0.234999999999999,Missouri Valley,41.671747,-95.943982,30.06,50.47
2022-04-14,NA,NA,1.46,Missouri Valley,41.671747,-95.943982,24.24,52.92
2022-04-15,NA,NA,0,Missouri Valley,41.671747,-95.943982,26.06,47.98
2022-04-16,NA,NA,0.234999999999999,Missouri Valley,41.671747,-95.943982,23.56,50.47
2022-04-17,NA,NA,0.924999999999997,Missouri Valley,41.671747,-95.943982,32.41,51.85
2022-04-18,NA,NA,1.215,Missouri Valley,41.671747,-95.943982,26.98,52.43
2022-04-19,NA,NA,3.895,Missouri Valley,41.671747,-95.943982,25.09,57.79
2022-04-20,NA,NA,6.86,Missouri Valley,41.671747,-95.943982,42.82,63.72
2022-04-21,NA,NA,9.88,Missouri Valley,41.671747,-95.943982,37.81,69.76
2022-04-22,NA,NA,17.79,Missouri Valley,41.671747,-95.943982,50.86,84.72
2022-04-23,NA,NA,16.2,Missouri Valley,41.671747,-95.943982,48.45,82.4
2022-04-24,NA,NA,3.94,Missouri Valley,41.671747,-95.943982,42.06,57.88
2022-04-25,NA,NA,1.28,Missouri Valley,41.671747,-95.943982,34.9,52.56
2022-04-26,NA,NA,10.53,Missouri Valley,41.671747,-95.943982,30.94,71.06
2022-04-27,NA,NA,15.455,Missouri Valley,41.671747,-95.943982,45.72,80.91
2022-04-28,NA,NA,11.8,Missouri Valley,41.671747,-95.943982,56.61,66.99
2022-04-29,NA,NA,12.835,Missouri Valley,41.671747,-95.943982,55.35,70.32
2022-04-30,NA,NA,6.075,Missouri Valley,41.671747,-95.943982,44.38,62.15
2022-05-01,NA,NA,6.48999999999999,Missouri Valley,41.671747,-95.943982,42.26,62.98
2022-05-02,NA,NA,0,Missouri Valley,41.671747,-95.943982,35.28,49.68
2022-05-03,NA,NA,4.07,Missouri Valley,41.671747,-95.943982,37.36,58.14
2022-05-04,NA,NA,2.45,Missouri Valley,41.671747,-95.943982,44.1,54.9
2022-05-05,NA,NA,4.815,Missouri Valley,41.671747,-95.943982,47.48,59.63
2022-05-06,NA,NA,10.33,Missouri Valley,41.671747,-95.943982,47.98,70.66
2022-05-07,NA,NA,12.6,Missouri Valley,41.671747,-95.943982,49.57,75.2
2022-05-08,NA,NA,17.295,Missouri Valley,41.671747,-95.943982,57.79,76.8
2022-05-09,NA,NA,24.965,Missouri Valley,41.671747,-95.943982,63.93,90.72
2022-05-10,NA,NA,22.905,Missouri Valley,41.671747,-95.943982,59.94,85.87
2022-05-11,NA,NA,26.18,Missouri Valley,41.671747,-95.943982,66.36,91.09
2022-05-12,NA,NA,28.025,Missouri Valley,41.671747,-95.943982,70.05,91.35
2022-05-13,NA,NA,19.6,Missouri Valley,41.671747,-95.943982,58.06,81.14
2022-05-14,NA,NA,20.015,Missouri Valley,41.671747,-95.943982,55.56,84.47
2022-05-15,NA,NA,14.665,Missouri Valley,41.671747,-95.943982,54.81,74.52
2022-05-16,NA,NA,17.59,Missouri Valley,41.671747,-95.943982,51.57,83.61
2022-05-17,NA,NA,18.42,Missouri Valley,41.671747,-95.943982,56.37,80.47
2022-05-18,NA,NA,23.925,Missouri Valley,41.671747,-95.943982,63.52,84.33
2022-05-19,NA,NA,21.555,Missouri Valley,41.671747,-95.943982,57.11,91.35
2022-05-20,NA,NA,11.455,Missouri Valley,41.671747,-95.943982,50.45,72.46
2022-05-21,NA,NA,4.12,Missouri Valley,41.671747,-95.943982,43.3,58.24
2022-05-22,NA,NA,8.74,Missouri Valley,41.671747,-95.943982,38.52,67.48
2022-05-23,NA,NA,9.25,Missouri Valley,41.671747,-95.943982,46.98,68.5
2022-05-24,NA,NA,4.545,Missouri Valley,41.671747,-95.943982,47.32,59.09
2022-05-25,NA,NA,3.895,Missouri Valley,41.671747,-95.943982,49.77,57.79
2022-05-26,NA,NA,9.585,Missouri Valley,41.671747,-95.943982,48.47,69.17
2022-05-27,NA,NA,15.965,Missouri Valley,41.671747,-95.943982,49.3,81.93
2022-05-28,NA,NA,22.255,Missouri Valley,41.671747,-95.943982,58.51,88.05
2022-05-29,NA,NA,27.17,Missouri Valley,41.671747,-95.943982,68.34,86.99
2022-05-30,NA,NA,23.605,Missouri Valley,41.671747,-95.943982,61.21,88.32
2022-05-31,NA,NA,17.165,Missouri Valley,41.671747,-95.943982,54.88,79.45
2022-06-01,NA,NA,12.205,Missouri Valley,41.671747,-95.943982,51.12,73.29
2022-06-02,NA,NA,15.345,Missouri Valley,41.671747,-95.943982,47.97,80.69
2022-06-03,NA,NA,20.26,Missouri Valley,41.671747,-95.943982,56.05,84.47
2022-06-04,NA,NA,20.63,Missouri Valley,41.671747,-95.943982,61.2,80.06
2022-06-05,NA,NA,20.34,Missouri Valley,41.671747,-95.943982,60.98,79.7
2022-06-06,NA,NA,22.22,Missouri Valley,41.671747,-95.943982,63.79,80.65
2022-06-07,NA,NA,20.61,Missouri Valley,41.671747,-95.943982,59.63,81.59
2022-06-08,NA,NA,18.545,Missouri Valley,41.671747,-95.943982,58.51,78.58
2022-06-09,NA,NA,20.025,Missouri Valley,41.671747,-95.943982,58.77,81.28
2022-06-10,NA,NA,22.69,Missouri Valley,41.671747,-95.943982,62.28,83.1
2022-06-11,NA,NA,24.635,Missouri Valley,41.671747,-95.943982,63.27,87.94
2022-06-12,NA,NA,27.19,Missouri Valley,41.671747,-95.943982,68.38,94.68
2022-06-13,NA,NA,31.535,Missouri Valley,41.671747,-95.943982,77.07,101.08
2022-06-14,NA,NA,30.385,Missouri Valley,41.671747,-95.943982,74.77,93.72
2022-06-15,NA,NA,22.185,Missouri Valley,41.671747,-95.943982,60.87,83.5
2022-06-16,NA,NA,23.6,Missouri Valley,41.671747,-95.943982,61.2,91.31
2022-06-17,NA,NA,24.76,Missouri Valley,41.671747,-95.943982,63.52,91.63
2022-06-18,NA,NA,27.395,Missouri Valley,41.671747,-95.943982,68.79,94.95
2022-06-19,NA,NA,27.925,Missouri Valley,41.671747,-95.943982,69.85,93.87
2022-06-20,NA,NA,30.455,Missouri Valley,41.671747,-95.943982,74.91,96.21
2022-06-21,NA,NA,27.74,Missouri Valley,41.671747,-95.943982,69.48,90.07
2022-06-22,NA,NA,24.875,Missouri Valley,41.671747,-95.943982,63.75,92.57
2022-06-23,NA,NA,25.94,Missouri Valley,41.671747,-95.943982,65.88,89.29
2022-06-24,NA,NA,28.395,Missouri Valley,41.671747,-95.943982,70.79,90.1
2022-06-25,NA,NA,25.945,Missouri Valley,41.671747,-95.943982,65.89,88.05
2022-06-26,NA,NA,20.115,Missouri Valley,41.671747,-95.943982,57.83,82.4
2022-06-27,NA,NA,22.59,Missouri Valley,41.671747,-95.943982,59.18,87.49
2022-06-28,NA,NA,23.005,Missouri Valley,41.671747,-95.943982,60.01,94.12
2022-06-29,NA,NA,26.785,Missouri Valley,41.671747,-95.943982,67.57,98.56
2022-06-30,NA,NA,27.845,Missouri Valley,41.671747,-95.943982,69.69,98.74
2022-07-01,NA,NA,26.84,Missouri Valley,41.671747,-95.943982,67.68,87.89
2022-07-02,NA,NA,24.885,Missouri Valley,41.671747,-95.943982,63.77,89.38
2022-07-03,NA,NA,25.31,Missouri Valley,41.671747,-95.943982,64.62,92.08
2022-07-04,NA,NA,30.375,Missouri Valley,41.671747,-95.943982,74.75,96.94
2022-07-05,NA,NA,31.04,Missouri Valley,41.671747,-95.943982,76.08,97.47
2022-07-06,NA,NA,29.98,Missouri Valley,41.671747,-95.943982,73.96,86.49
2022-07-07,NA,NA,29.835,Missouri Valley,41.671747,-95.943982,73.67,86.97
2022-07-08,NA,NA,27.82,Missouri Valley,41.671747,-95.943982,69.64,88.41
2022-07-09,NA,NA,26.98,Missouri Valley,41.671747,-95.943982,67.96,90.99
2022-07-10,NA,NA,27.605,Missouri Valley,41.671747,-95.943982,69.21,97.41
2022-07-11,NA,NA,26.92,Missouri Valley,41.671747,-95.943982,67.84,89.02
2022-07-12,NA,NA,24.03,Missouri Valley,41.671747,-95.943982,62.06,89.89
2022-07-13,NA,NA,25.21,Missouri Valley,41.671747,-95.943982,64.42,96.94
2022-07-14,NA,NA,28.735,Missouri Valley,41.671747,-95.943982,71.47,100.04
2022-07-15,NA,NA,29.81,Missouri Valley,41.671747,-95.943982,73.62,101.28
2022-07-16,NA,NA,29.305,Missouri Valley,41.671747,-95.943982,72.61,88.07
2022-07-17,NA,NA,28.285,Missouri Valley,41.671747,-95.943982,70.57,93.45
2022-07-18,NA,NA,27.91,Missouri Valley,41.671747,-95.943982,69.82,98.42
2022-07-19,NA,NA,27.475,Missouri Valley,41.671747,-95.943982,68.95,100.31
2022-07-20,NA,NA,28.035,Missouri Valley,41.671747,-95.943982,70.07,96.48
2022-07-21,NA,NA,27.865,Missouri Valley,41.671747,-95.943982,69.73,98.28
2022-07-22,NA,NA,26.17,Missouri Valley,41.671747,-95.943982,66.34,102.24
2022-07-23,NA,NA,31.255,Missouri Valley,41.671747,-95.943982,76.51,105.51
2022-07-24,NA,NA,28.645,Missouri Valley,41.671747,-95.943982,71.29,92.3
2022-07-25,NA,NA,22.635,Missouri Valley,41.671747,-95.943982,66.78,78.49
2022-07-26,NA,NA,25.82,Missouri Valley,41.671747,-95.943982,65.64,87.78
2022-07-27,NA,NA,26.335,Missouri Valley,41.671747,-95.943982,66.67,93.96
2022-07-28,NA,NA,26.03,Missouri Valley,41.671747,-95.943982,66.06,86.14
2022-07-29,NA,NA,23.535,Missouri Valley,41.671747,-95.943982,61.07,89.13
2022-07-30,NA,NA,24.3,Missouri Valley,41.671747,-95.943982,62.6,90.07
2022-07-31,NA,NA,26.11,Missouri Valley,41.671747,-95.943982,66.22,99.27
2022-08-01,NA,NA,27.61,Missouri Valley,41.671747,-95.943982,69.22,101.37
2022-08-02,NA,NA,30.96,Missouri Valley,41.671747,-95.943982,75.92,107.62
2022-08-03,NA,NA,30.755,Missouri Valley,41.671747,-95.943982,75.51,103.6
2022-08-04,NA,NA,26.37,Missouri Valley,41.671747,-95.943982,66.74,98.51
2022-08-05,NA,NA,27.665,Missouri Valley,41.671747,-95.943982,69.33,100.62
2022-08-06,NA,NA,31.195,Missouri Valley,41.671747,-95.943982,76.39,107.11
2022-08-07,NA,NA,29.405,Missouri Valley,41.671747,-95.943982,72.81,96.76
2022-08-08,NA,NA,24.74,Missouri Valley,41.671747,-95.943982,63.48,87.31
2022-08-09,NA,NA,23.51,Missouri Valley,41.671747,-95.943982,61.02,93.9
2022-08-10,NA,NA,26.3,Missouri Valley,41.671747,-95.943982,66.6,99.39
2022-08-11,NA,NA,27.475,Missouri Valley,41.671747,-95.943982,68.95,100
2022-08-12,NA,NA,27.495,Missouri Valley,41.671747,-95.943982,68.99,100.22
2022-08-13,NA,NA,29.385,Missouri Valley,41.671747,-95.943982,72.77,96.87
2022-08-14,NA,NA,26.435,Missouri Valley,41.671747,-95.943982,66.87,87.44
2022-08-15,NA,NA,22.8,Missouri Valley,41.671747,-95.943982,65.77,79.83
2022-08-16,NA,NA,23.51,Missouri Valley,41.671747,-95.943982,63.59,83.43
2022-08-17,NA,NA,23.245,Missouri Valley,41.671747,-95.943982,60.49,87.67
2022-08-18,NA,NA,24.55,Missouri Valley,41.671747,-95.943982,63.1,92.1
2022-08-19,NA,NA,24.66,Missouri Valley,41.671747,-95.943982,64.15,85.17
2022-08-20,NA,NA,23.97,Missouri Valley,41.671747,-95.943982,63.72,84.22
2022-08-21,NA,NA,23.31,Missouri Valley,41.671747,-95.943982,60.62,88.52
2022-08-22,NA,NA,23.965,Missouri Valley,41.671747,-95.943982,61.93,89.74
2022-08-23,NA,NA,24.725,Missouri Valley,41.671747,-95.943982,63.45,94.8
2022-08-24,NA,NA,28.845,Missouri Valley,41.671747,-95.943982,71.69,96.39
2022-08-25,NA,NA,28.105,Missouri Valley,41.671747,-95.943982,70.21,88.39
2022-08-26,NA,NA,26.405,Missouri Valley,41.671747,-95.943982,66.81,86.59
2022-08-27,NA,NA,28.195,Missouri Valley,41.671747,-95.943982,71.67,84.72
2022-08-28,NA,NA,28.225,Missouri Valley,41.671747,-95.943982,70.45,97.68
2022-08-29,NA,NA,26.705,Missouri Valley,41.671747,-95.943982,67.41,90.05
2022-08-30,NA,NA,23.04,Missouri Valley,41.671747,-95.943982,60.08,89.49
2022-08-31,NA,NA,23.165,Missouri Valley,41.671747,-95.943982,60.33,98.13
2022-09-01,NA,NA,27.62,Missouri Valley,41.671747,-95.943982,69.24,93.94
2022-09-02,NA,NA,26.55,Missouri Valley,41.671747,-95.943982,67.1,101.71
2022-09-03,NA,NA,23.645,Missouri Valley,41.671747,-95.943982,61.52,85.77
2022-09-04,NA,NA,21.535,Missouri Valley,41.671747,-95.943982,57.07,87.04
2022-09-05,NA,NA,23.015,Missouri Valley,41.671747,-95.943982,60.03,87.35
2022-09-06,NA,NA,25.135,Missouri Valley,41.671747,-95.943982,64.27,95.04
2022-09-07,NA,NA,25.675,Missouri Valley,41.671747,-95.943982,65.35,93.02
2022-09-08,NA,NA,25.31,Missouri Valley,41.671747,-95.943982,64.62,96.6
2022-09-09,NA,NA,20.81,Missouri Valley,41.671747,-95.943982,60.75,80.87
2022-09-10,NA,NA,12.495,Missouri Valley,41.671747,-95.943982,54.43,70.56
2022-09-11,NA,NA,14.85,Missouri Valley,41.671747,-95.943982,48.61,79.7
2022-09-12,NA,NA,18.25,Missouri Valley,41.671747,-95.943982,51.04,85.46
2022-09-13,NA,NA,19.505,Missouri Valley,41.671747,-95.943982,53.01,90.45
2022-09-14,NA,NA,22.995,Missouri Valley,41.671747,-95.943982,59.99,91.74
2022-09-15,NA,NA,27.135,Missouri Valley,41.671747,-95.943982,68.27,88.84
2022-09-16,NA,NA,23.28,Missouri Valley,41.671747,-95.943982,64.54,82.02
2022-09-17,NA,NA,25.1,Missouri Valley,41.671747,-95.943982,64.2,86.29
2022-09-18,NA,NA,25.02,Missouri Valley,41.671747,-95.943982,64.04,87.57
2022-09-19,NA,NA,24.005,Missouri Valley,41.671747,-95.943982,62.01,92.41
2022-09-20,NA,NA,28.52,Missouri Valley,41.671747,-95.943982,71.04,99.39
2022-09-21,NA,NA,16.315,Missouri Valley,41.671747,-95.943982,55.63,77
2022-09-22,NA,NA,7.515,Missouri Valley,41.671747,-95.943982,50.88,64.15
2022-09-23,NA,NA,9.775,Missouri Valley,41.671747,-95.943982,52.56,66.99
2022-09-24,NA,NA,18.735,Missouri Valley,41.671747,-95.943982,52.93,84.54
2022-09-25,NA,NA,16.02,Missouri Valley,41.671747,-95.943982,53.24,78.8
2022-09-26,NA,NA,13.175,Missouri Valley,41.671747,-95.943982,45.97,76.35
2022-09-27,NA,NA,15.075,Missouri Valley,41.671747,-95.943982,51.4,78.75
2022-09-28,NA,NA,10.755,Missouri Valley,41.671747,-95.943982,42.49,71.51
2022-09-29,NA,NA,13.385,Missouri Valley,41.671747,-95.943982,43.59,76.77
2022-09-30,NA,NA,13.095,Missouri Valley,41.671747,-95.943982,49.41,76.19
2022-10-01,NA,NA,16.72,Missouri Valley,41.671747,-95.943982,52.23,81.21
2022-10-02,NA,NA,16.29,Missouri Valley,41.671747,-95.943982,50.95,81.63
2022-10-03,NA,NA,17.225,Missouri Valley,41.671747,-95.943982,51.64,82.81
2022-10-04,NA,NA,15.975,Missouri Valley,41.671747,-95.943982,53.46,78.49
2022-10-05,NA,NA,14.785,Missouri Valley,41.671747,-95.943982,54.57,75
2022-10-06,NA,NA,10.105,Missouri Valley,41.671747,-95.943982,49.73,70.21
2022-10-07,NA,NA,4.32,Missouri Valley,41.671747,-95.943982,38.19,58.64
2022-10-08,NA,NA,9.08,Missouri Valley,41.671747,-95.943982,33.3,68.16
2022-10-09,NA,NA,13.835,Missouri Valley,41.671747,-95.943982,41.59,77.67
2022-10-10,NA,NA,15.75,Missouri Valley,41.671747,-95.943982,50.54,80.96
2022-10-11,NA,NA,21.445,Missouri Valley,41.671747,-95.943982,58.96,83.93
2022-10-12,NA,NA,8.84,Missouri Valley,41.671747,-95.943982,47.37,67.68
2022-10-13,NA,NA,4.255,Missouri Valley,41.671747,-95.943982,40.48,58.51
2022-10-14,NA,NA,6.56,Missouri Valley,41.671747,-95.943982,38.05,63.12
2022-10-15,NA,NA,9.945,Missouri Valley,41.671747,-95.943982,34.38,69.89
2022-10-16,NA,NA,3.53,Missouri Valley,41.671747,-95.943982,37.04,57.06
2022-10-17,NA,NA,0,Missouri Valley,41.671747,-95.943982,27.52,46.51
2022-10-18,NA,NA,0,Missouri Valley,41.671747,-95.943982,19.94,43.66
2022-10-19,NA,NA,4.705,Missouri Valley,41.671747,-95.943982,23.72,59.41
2022-10-20,NA,NA,11.035,Missouri Valley,41.671747,-95.943982,39.58,72.07
2022-10-21,NA,NA,13.545,Missouri Valley,41.671747,-95.943982,43.14,77.09
2022-10-22,NA,NA,15.355,Missouri Valley,41.671747,-95.943982,45.86,80.71
2022-10-23,NA,NA,22.345,Missouri Valley,41.671747,-95.943982,58.69,88.84
2022-10-24,NA,NA,11.52,Missouri Valley,41.671747,-95.943982,39.92,73.04
2022-10-25,NA,NA,5.155,Missouri Valley,41.671747,-95.943982,35.35,60.31
2022-10-26,NA,NA,5.455,Missouri Valley,41.671747,-95.943982,35.56,60.91
2022-10-27,NA,NA,4.59,Missouri Valley,41.671747,-95.943982,44.01,59.18
2022-10-28,NA,NA,7.99,Missouri Valley,41.671747,-95.943982,38.73,65.98
2022-10-29,NA,NA,10.81,Missouri Valley,41.671747,-95.943982,39.79,71.62
2022-10-30,NA,NA,6.445,Missouri Valley,41.671747,-95.943982,45.99,62.89
2022-10-31,NA,NA,10.6,Missouri Valley,41.671747,-95.943982,38.57,71.2
2022-11-01,NA,NA,13.825,Missouri Valley,41.671747,-95.943982,40.17,77.65
2022-11-02,NA,NA,14.445,Missouri Valley,41.671747,-95.943982,52.95,75.94
2022-11-03,NA,NA,12.6,Missouri Valley,41.671747,-95.943982,43.11,75.2
2022-11-04,NA,NA,0,Missouri Valley,41.671747,-95.943982,34.5,41.54
