loc,row,range,genotype,moistureCorrectedStarch,moistureCorrectedProtein,moistureCorrectedOil,moistureCorrectedFiber,moistureCorrectedAsh,plot,qr,nLvl,field,rep,population,irrigation,earLen,earFillLen,earWidth,shelledCobWidth,shelledCobWt,kernelsPerEar,hundredKernelWt,pctMoistureEarPhenotyping,kernelMass,kernelColor,kernelStriping
Missouri Valley,25,38,LH195 X PHZ51,68.65,9.23,4.1,0.56,1.06,258,MV$HYBRID-HIPS$REP2$PLOT58$ROW25$RANGE38$LH195 X PHZ51,High,Hybrid HIPS,2,Hybrid,Dryland,17.5,16.5,3.5,2.5,17.3,17.3,27.5,NA,121.4,yellow,N
Missouri Valley,25,39,2FACC X 3IIH6,70.51,9.13,3.92,1.79,1.37,262,MV$HYBRID-HIPS$REP2$PLOT62$ROW25$RANGE39$2FACC X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,17.2,16,4.1,2.6,28,28,30.1,NA,150.1,yellow,N
Missouri Valley,25,40,COMMERCIAL HYBRID 4,68.65,8.43,4.4,0.58,0.99,266,MV$HYBRID-HIPS$REP2$PLOT66$ROW25$RANGE40$COMMERCIAL HYBRID 4,High,Hybrid HIPS,2,Hybrid,Dryland,15.4,14.4,3.5,2.4,14,14,36.4,NA,106.9,yellow,N
Missouri Valley,25,41,PHP02 X LH198,69.7,8.49,3.84,1.55,1.31,270,MV$HYBRID-HIPS$REP2$PLOT70$ROW25$RANGE41$PHP02 X LH198,High,Hybrid HIPS,2,Hybrid,Dryland,18.4,17.1,4.2,2.1,26.6,26.6,33.9,NA,174.1,yellow,N
Missouri Valley,25,42,PHK76 X LH82,70.51,8.41,4.2,1.4,1.36,274,MV$HYBRID-HIPS$REP2$PLOT74$ROW25$RANGE42$PHK76 X LH82,High,Hybrid HIPS,2,Hybrid,Dryland,18.5,17.5,4.1,2.2,23.4,23.4,30,NA,145.8,yellow,N
Missouri Valley,25,43,PHK56 X LH82,65.54,9.68,4.1,1.45,1.24,278,MV$HYBRID-HIPS$REP2$PLOT78$ROW25$RANGE43$PHK56 X LH82,High,Hybrid HIPS,2,Hybrid,Dryland,17.2,17,4.2,2.5,29.3,29.3,30.9,2,173.5,yellow,N
Missouri Valley,25,44,F42 X MO17,70.01,9.37,4.08,0.94,0.92,282,MV$HYBRID-HIPS$REP2$PLOT82$ROW25$RANGE44$F42 X MO17,High,Hybrid HIPS,2,Hybrid,Dryland,22.1,21.8,4.1,2.9,31,31,30.4,NA,176.1,NA,N
Missouri Valley,25,45,LH195 X LH185,66.88,9.77,4.43,1.18,1.23,286,MV$HYBRID-HIPS$REP2$PLOT86$ROW25$RANGE45$LH195 X LH185,High,Hybrid HIPS,2,Hybrid,Dryland,17.4,16.4,4.1,3,23.2,23.2,31.2,NA,161.1,yellow,N
Missouri Valley,27,2,LH82 X W606S,69.12,8.24,3.69,0.92,1.13,103,MV$HYBRID-HIPS$REP1$PLOT3$ROW27$RANGE2$LH82 X W606S,High,Hybrid HIPS,1,Hybrid,Dryland,17.8,16.2,4,2.6,23.5,23.5,25,NA,137.1,yellow,N
Missouri Valley,27,3,PHP02 X W606S,68.94,9.25,3.89,1.11,1.17,107,MV$HYBRID-HIPS$REP1$PLOT7$ROW27$RANGE3$PHP02 X W606S,High,Hybrid HIPS,1,Hybrid,Dryland,17,15.8,3.8,2.5,22.4,22.4,18.4,NA,108.6,yellow,N
Missouri Valley,27,4,B73 X PHZ51,69.87,7.84,3.42,0.92,1.07,111,MV$HYBRID-HIPS$REP1$PLOT11$ROW27$RANGE4$B73 X PHZ51,High,Hybrid HIPS,1,Hybrid,Dryland,18.9,18.1,4.1,2.6,23.3,23.3,32.3,NA,191.2,yellow,N
Missouri Valley,27,5,LH74 X PHN82,72.09,8.23,4.32,0.2,0.88,115,MV$HYBRID-HIPS$REP1$PLOT15$ROW27$RANGE5$LH74 X PHN82,High,Hybrid HIPS,1,Hybrid,Dryland,17.6,16.2,4.1,3,20.7,20.7,21,NA,126.5,yellow,N
Missouri Valley,27,6,SOLAR 2,67.31,9.25,3.81,1.21,1.11,119,MV$HYBRID-HIPS$REP1$PLOT19$ROW27$RANGE6$SOLAR 2,High,Hybrid HIPS,1,Hybrid,Dryland,16.2,15.5,4.1,2.6,20.9,20.9,25.2,NA,135.5,yellow,N
Missouri Valley,27,7,PHB47 X LH185,71.58,10.04,3.92,1.43,1.41,123,MV$HYBRID-HIPS$REP1$PLOT23$ROW27$RANGE7$PHB47 X LH185,High,Hybrid HIPS,1,Hybrid,Dryland,16,15.4,4,2,19.4,19.4,24.4,NA,106.6,yellow,N
Missouri Valley,27,8,LH82 X PHJ89,66.34,11.08,4.51,1.13,1.24,127,MV$HYBRID-HIPS$REP1$PLOT27$ROW27$RANGE8$LH82 X PHJ89,High,Hybrid HIPS,1,Hybrid,Dryland,18.4,16.8,4,2.5,22.8,22.8,26.2,NA,135.2,yellow,N
Missouri Valley,27,9,SOLAR 4,69.21,10.62,4.25,0.41,0.99,131,MV$HYBRID-HIPS$REP1$PLOT31$ROW27$RANGE9$SOLAR 4,High,Hybrid HIPS,1,Hybrid,Dryland,16.2,15.1,3,2,16.6,16.6,22.4,NA,85.1,yellow,N
Missouri Valley,27,10,LH195 X PHZ51,69.77,11.79,4.53,0.81,1.06,135,MV$HYBRID-HIPS$REP1$PLOT35$ROW27$RANGE10$LH195 X PHZ51,High,Hybrid HIPS,1,Hybrid,Dryland,16.6,14.8,3.9,2.5,16.3,16.3,19.4,NA,90.4,yellow,N
Missouri Valley,27,11,LH123HT X 3IIH6,64.9,9.08,4.75,1.95,1.57,139,MV$HYBRID-HIPS$REP1$PLOT39$ROW27$RANGE11$LH123HT X 3IIH6,High,Hybrid HIPS,1,Hybrid,Dryland,16.6,15.2,4.5,2.9,23.5,23.5,26.5,NA,145,yellow,N
Missouri Valley,27,12,LH145 X LH162,67.37,9.59,4.43,1.06,1.17,143,MV$HYBRID-HIPS$REP1$PLOT43$ROW27$RANGE12$LH145 X LH162,High,Hybrid HIPS,1,Hybrid,Dryland,17.4,16.4,4,2.8,24.3,24.3,31.9,NA,132.9,orange,N
Missouri Valley,27,13,B105 X 3IIH6,71.83,9.25,3.53,1.55,1.11,147,MV$HYBRID-HIPS$REP1$PLOT47$ROW27$RANGE13$B105 X 3IIH6,High,Hybrid HIPS,1,Hybrid,Dryland,15.4,15.4,4,2.4,19.6,19.6,32.9,NA,112.5,yellow,N
Missouri Valley,27,14,SOLAR 3,69.41,7.89,3.72,0.89,1.07,151,MV$HYBRID-HIPS$REP1$PLOT51$ROW27$RANGE14$SOLAR 3,High,Hybrid HIPS,1,Hybrid,Dryland,19.4,18.4,4.2,2.9,20.6,20.6,30.4,NA,167.6,yellow,N
Missouri Valley,27,15,PHP02 X PHB47,70.27,10.42,4.22,0.94,1.03,155,MV$HYBRID-HIPS$REP1$PLOT55$ROW27$RANGE15$PHP02 X PHB47,High,Hybrid HIPS,1,Hybrid,Dryland,18.9,19.1,3.8,2.5,25.6,25.6,21.2,NA,120.9,orange,N
Missouri Valley,27,16,B73 X MO17,69.19,7.57,3.89,0.96,1.11,159,MV$HYBRID-HIPS$REP1$PLOT59$ROW27$RANGE16$B73 X MO17,High,Hybrid HIPS,1,Hybrid,Dryland,19,19.1,4.4,2.8,24,24,33.1,NA,196.1,yellow,N
Missouri Valley,27,17,B73 X 3IIH6,67.33,9.59,3.99,1.43,1.2,163,MV$HYBRID-HIPS$REP1$PLOT63$ROW27$RANGE17$B73 X 3IIH6,High,Hybrid HIPS,1,Hybrid,Dryland,19.1,19.2,4.4,2.5,27.6,27.6,27.2,NA,168.5,yellow,N
Missouri Valley,27,18,PHG39 X PHN82,72.31,8.4,4.05,1.78,1.36,167,MV$HYBRID-HIPS$REP1$PLOT67$ROW27$RANGE18$PHG39 X PHN82,High,Hybrid HIPS,1,Hybrid,Dryland,16.8,16.8,4.4,2.6,20.7,20.7,20,NA,125.4,yellow,N
Missouri Valley,27,19,SOLAR 1,69.42,8.13,4.17,1.32,1.35,171,MV$HYBRID-HIPS$REP1$PLOT71$ROW27$RANGE19$SOLAR 1,High,Hybrid HIPS,1,Hybrid,Dryland,19.6,NA,4.2,2.5,27.4,27.4,28,NA,179.8,yellow,N
Missouri Valley,27,20,B37 X OH43,70.89,9.78,3.96,0.98,0.89,175,MV$HYBRID-HIPS$REP1$PLOT75$ROW27$RANGE20$B37 X OH43,High,Hybrid HIPS,1,Hybrid,Dryland,17.8,NA,4.2,2.8,28.2,28.2,25.7,NA,153.6,yellow,N
Missouri Valley,27,21,LH198 X PHB47,70.26,8.93,4.5,1.83,1.38,179,MV$HYBRID-HIPS$REP1$PLOT79$ROW27$RANGE21$LH198 X PHB47,High,Hybrid HIPS,1,Hybrid,Dryland,16.2,NA,4.2,2.5,26.1,26.1,27.6,NA,163.3,yellow,N
Missouri Valley,27,22,LH123HT X PHB47,66.62,9.4,4.21,1.43,1.05,183,MV$HYBRID-HIPS$REP1$PLOT83$ROW27$RANGE22$LH123HT X PHB47,High,Hybrid HIPS,1,Hybrid,Dryland,17.4,NA,4.1,2.8,25.5,25.5,24.9,NA,145.1,yellow,N
Missouri Valley,27,23,PHP02 X LH198,69.98,7.52,4.53,0.97,1.26,187,MV$HYBRID-HIPS$REP1$PLOT87$ROW27$RANGE23$PHP02 X LH198,High,Hybrid HIPS,1,Hybrid,Dryland,18.6,NA,4.5,2.6,21.5,21.5,32.1,NA,164.2,yellow,N
Missouri Valley,27,24,2369 X PHP02,68.97,8.35,3.95,0.95,1.05,203,MV$HYBRID-HIPS$REP2$PLOT3$ROW27$RANGE24$2369 X PHP02,High,Hybrid HIPS,2,Hybrid,Dryland,20.5,NA,4.4,3,30.8,30.8,25,NA,185.8,orange,N
Missouri Valley,27,25,B73 X PHZ51,69.08,7.81,4.13,0.72,1.05,207,MV$HYBRID-HIPS$REP2$PLOT7$ROW27$RANGE25$B73 X PHZ51,High,Hybrid HIPS,2,Hybrid,Dryland,18.1,NA,4.1,3,20.4,20.4,22.2,NA,133.5,orange,N
Missouri Valley,27,26,SOLAR 4,69.8,6.74,3.85,0.78,1.03,211,MV$HYBRID-HIPS$REP2$PLOT11$ROW27$RANGE26$SOLAR 4,High,Hybrid HIPS,2,Hybrid,Dryland,17.4,NA,3.9,2.6,26.1,26.1,24.3,NA,149,yellow,N
Missouri Valley,27,27,2369 X PHN82,68.44,8,3.48,1.22,0.99,215,MV$HYBRID-HIPS$REP2$PLOT15$ROW27$RANGE27$2369 X PHN82,High,Hybrid HIPS,2,Hybrid,Dryland,16,NA,4,2.4,20,20,26.5,NA,114.8,yellow,N
Missouri Valley,27,28,PHP02 X PHK56,69.53,8.57,3.36,1.05,1.11,219,MV$HYBRID-HIPS$REP2$PLOT19$ROW27$RANGE28$PHP02 X PHK56,High,Hybrid HIPS,2,Hybrid,Dryland,19.8,NA,4.6,3,25.8,25.8,34.3,NA,180.9,yellow,N
Missouri Valley,27,29,PHT69 X 3IIH6,68.46,8.37,3.78,1.6,1.03,223,MV$HYBRID-HIPS$REP2$PLOT23$ROW27$RANGE29$PHT69 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,18.1,NA,3.5,1.9,19.3,19.3,25.5,NA,145.7,yellow,N
Missouri Valley,27,30,LH82 X PHB47,69.06,8.08,4.3,0.32,1.13,227,MV$HYBRID-HIPS$REP2$PLOT27$ROW27$RANGE30$LH82 X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,15.1,NA,4,2,13.9,13.9,19.9,NA,122.6,yellow,N
Missouri Valley,27,31,2369 X PHZ51,68.23,8.87,3.6,1.11,1.16,231,MV$HYBRID-HIPS$REP2$PLOT31$ROW27$RANGE31$2369 X PHZ51,High,Hybrid HIPS,2,Hybrid,Dryland,18.4,NA,4.4,2.5,23.4,23.4,32.5,NA,170.4,yellow,N
Missouri Valley,27,32,WF9 X H95,71.2,9.38,4.41,0.48,1.01,235,MV$HYBRID-HIPS$REP2$PLOT35$ROW27$RANGE32$WF9 X H95,High,Hybrid HIPS,2,Hybrid,Dryland,18.2,16.8,3.6,2.6,25.3,25.3,29.2,NA,116.7,yellow,N
Missouri Valley,27,33,B73 X 3IIH6,69.36,10.16,4.16,1.15,0.94,239,MV$HYBRID-HIPS$REP2$PLOT39$ROW27$RANGE33$B73 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,18.9,18.8,4.4,2.5,33.5,33.5,27.4,NA,162.8,yellow,N
Missouri Valley,27,34,PHP02 X PHK76,68.76,7.8,3.65,0.87,1.04,243,MV$HYBRID-HIPS$REP2$PLOT43$ROW27$RANGE34$PHP02 X PHK76,High,Hybrid HIPS,2,Hybrid,Dryland,17,16.4,3.8,2.4,21,21,24.8,NA,136.1,yellow,N
Missouri Valley,27,35,PHK56 X LH185,69.47,9.77,4.33,1.37,1.33,247,MV$HYBRID-HIPS$REP2$PLOT47$ROW27$RANGE35$PHK56 X LH185,High,Hybrid HIPS,2,Hybrid,Dryland,14,NA,3.6,2,12.7,12.7,25.1,NA,79.8,yellow,N
Missouri Valley,27,37,PHK76 X LH145,66.59,9.28,4.05,1.64,1.23,255,MV$HYBRID-HIPS$REP2$PLOT55$ROW27$RANGE37$PHK76 X LH145,High,Hybrid HIPS,2,Hybrid,Dryland,19.9,17,4,2.1,27.6,27.6,33.1,NA,151.6,yellow,N
Missouri Valley,27,39,PHP02 X PHB47,71.85,7.45,4.36,1.62,1.39,263,MV$HYBRID-HIPS$REP2$PLOT63$ROW27$RANGE39$PHP02 X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,17.1,16.4,4.4,3,25.3,25.3,26.6,NA,160.7,yellow,N
Missouri Valley,27,40,2369 X 3IIH6,70.16,6.96,3.88,0.77,0.94,267,MV$HYBRID-HIPS$REP2$PLOT67$ROW27$RANGE40$2369 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,20.1,18.5,4,2.5,24.2,24.2,28.2,NA,144.5,yellow,N
Missouri Valley,27,41,LH195 X 3IIH6,69,9.42,3.88,1.24,1.16,271,MV$HYBRID-HIPS$REP2$PLOT71$ROW27$RANGE41$LH195 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,20.1,20,4.8,2.9,31.1,31.1,38,NA,229.3,yellow,N
Missouri Valley,27,43,N209 X 3IIH6,68.46,11.56,5.03,1.11,1.11,279,MV$HYBRID-HIPS$REP2$PLOT79$ROW27$RANGE43$N209 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,16.8,16.1,3.9,2,27.8,27.8,32.7,NA,155.9,yellow,N
Missouri Valley,27,44,B37 X OH43,69.72,9.37,3.64,1.74,0.79,283,MV$HYBRID-HIPS$REP2$PLOT83$ROW27$RANGE44$B37 X OH43,High,Hybrid HIPS,2,Hybrid,Dryland,17.8,17,3.6,2.5,24.8,24.8,26.8,NA,121.3,yellow,N
Missouri Valley,27,45,PHW52 X LH185,67.18,9.01,4.15,1.48,1.24,287,MV$HYBRID-HIPS$REP2$PLOT87$ROW27$RANGE45$PHW52 X LH185,High,Hybrid HIPS,2,Hybrid,Dryland,15.8,15,4.2,2.6,25.7,25.7,29.6,NA,153.4,yellow,N
Missouri Valley,29,2,COMMERCIAL HYBRID 1,70.32,7.43,3.15,0.82,0.81,104,MV$HYBRID-HIPS$REP1$PLOT4$ROW29$RANGE2$COMMERCIAL HYBRID 1,High,Hybrid HIPS,1,Hybrid,Dryland,19,16.6,3.2,2,19.6,19.6,26.7,NA,122.9,yellow,N
Missouri Valley,29,3,PHK76 X W606S,67.53,9.47,4.25,0.73,1.09,108,MV$HYBRID-HIPS$REP1$PLOT8$ROW29$RANGE3$PHK76 X W606S,High,Hybrid HIPS,1,Hybrid,Dryland,18.4,17.2,3.8,2.5,24.2,24.2,22.1,NA,122.6,yellow,N
Missouri Valley,29,4,PHW52 X PHN82,71.68,9,4.65,0.43,0.94,112,MV$HYBRID-HIPS$REP1$PLOT12$ROW29$RANGE4$PHW52 X PHN82,High,Hybrid HIPS,1,Hybrid,Dryland,16.9,15.5,3.6,2.4,23.6,23.6,24.7,NA,122.6,yellow,N
Missouri Valley,29,5,2369 X LH123HT,70.81,9.63,3.66,0.68,0.92,116,MV$HYBRID-HIPS$REP1$PLOT16$ROW29$RANGE5$2369 X LH123HT,High,Hybrid HIPS,1,Hybrid,Dryland,17.1,16.4,3.8,2.5,24,24,25.3,NA,129.9,yellow,N
Missouri Valley,29,6,B73 X PHN82,68.3,9.59,3.66,1.24,1.01,120,MV$HYBRID-HIPS$REP1$PLOT20$ROW29$RANGE6$B73 X PHN82,High,Hybrid HIPS,1,Hybrid,Dryland,18.6,17.9,4.4,3,29,29,25.3,NA,154.8,yellow,N
Missouri Valley,29,7,2369 X PHN82,70.95,9.9,3.98,1.04,1.21,124,MV$HYBRID-HIPS$REP1$PLOT24$ROW29$RANGE7$2369 X PHN82,High,Hybrid HIPS,1,Hybrid,Dryland,16.2,15.4,4.4,3.2,23.6,23.6,24.7,NA,111.8,yellow,N
Missouri Valley,29,8,PHB47 X 3IIH6,68.84,8.31,4.09,0.89,1.04,128,MV$HYBRID-HIPS$REP1$PLOT28$ROW29$RANGE8$PHB47 X 3IIH6,High,Hybrid HIPS,1,Hybrid,Dryland,18.6,16.1,3.9,2.2,26.7,26.7,27.4,NA,154.9,yellow,N
Missouri Valley,29,9,LH74 X PHM49,69.67,7.87,3.94,0.8,1.09,132,MV$HYBRID-HIPS$REP1$PLOT32$ROW29$RANGE9$LH74 X PHM49,High,Hybrid HIPS,1,Hybrid,Dryland,17.9,15.5,4.1,2.5,19.3,19.3,26.6,NA,125.2,yellow,N
Missouri Valley,29,10,PHB47 X PHK56,67.03,9.62,4.01,1.35,1.16,136,MV$HYBRID-HIPS$REP1$PLOT36$ROW29$RANGE10$PHB47 X PHK56,High,Hybrid HIPS,1,Hybrid,Dryland,19,15.9,3.6,2,21,21,25.8,NA,120.1,yellow,N
Missouri Valley,29,11,PHZ51 X LH145,69.28,8.53,4.28,1.42,1.38,140,MV$HYBRID-HIPS$REP1$PLOT40$ROW29$RANGE11$PHZ51 X LH145,High,Hybrid HIPS,1,Hybrid,Dryland,16.8,14.5,4.4,2.4,21.5,21.5,28,NA,132.7,yellow,N
Missouri Valley,29,12,F42 X OH43,69.03,11.03,4.26,1.43,0.91,144,MV$HYBRID-HIPS$REP1$PLOT44$ROW29$RANGE12$F42 X OH43,High,Hybrid HIPS,1,Hybrid,Dryland,16.5,15.4,4.2,2.6,27.5,27.5,40.7,NA,146.6,yellow,N
Missouri Valley,29,13,LH195 X LH123HT,66.62,9.77,3.91,1.52,1.22,148,MV$HYBRID-HIPS$REP1$PLOT48$ROW29$RANGE13$LH195 X LH123HT,High,Hybrid HIPS,1,Hybrid,Dryland,19.4,18.9,4.5,3.1,28.2,28.2,30.1,NA,171.3,yellow,N
Missouri Valley,29,14,LH198 X PHZ51,68.71,9.02,4.08,0.96,1.03,152,MV$HYBRID-HIPS$REP1$PLOT52$ROW29$RANGE14$LH198 X PHZ51,High,Hybrid HIPS,1,Hybrid,Dryland,20.9,19.4,4.4,3.5,33.3,33.3,31.5,NA,193.1,NA,N
Missouri Valley,29,15,PHW52 X PHM49,68.57,9.34,4.19,0.6,1.08,156,MV$HYBRID-HIPS$REP1$PLOT56$ROW29$RANGE15$PHW52 X PHM49,High,Hybrid HIPS,1,Hybrid,Dryland,17,15.4,4.2,2.8,25.1,25.1,23.1,NA,138.6,red,N
Missouri Valley,29,16,B73 X PHM49,71.46,7.79,3.75,1.28,1.13,160,MV$HYBRID-HIPS$REP1$PLOT60$ROW29$RANGE16$B73 X PHM49,High,Hybrid HIPS,1,Hybrid,Dryland,15.8,15,4.4,2.5,24.9,24.9,27.3,NA,137.4,yellow,N
Missouri Valley,29,17,PHW52 X PHZ51,69.58,7.05,3.99,0.82,1.13,164,MV$HYBRID-HIPS$REP1$PLOT64$ROW29$RANGE17$PHW52 X PHZ51,High,Hybrid HIPS,1,Hybrid,Dryland,18.9,NA,3.9,2.5,23.3,23.3,28.6,NA,165.6,yellow,N
Missouri Valley,29,18,B14A X MO17,71.76,8.01,4.34,0.41,0.94,168,MV$HYBRID-HIPS$REP1$PLOT68$ROW29$RANGE18$B14A X MO17,High,Hybrid HIPS,1,Hybrid,Dryland,16.6,16.8,3.5,2.2,15.7,15.7,20.3,NA,101,yellow,N
Missouri Valley,29,19,F42 X MO17,70.08,8.95,3.37,1.22,0.99,172,MV$HYBRID-HIPS$REP1$PLOT72$ROW29$RANGE19$F42 X MO17,High,Hybrid HIPS,1,Hybrid,Dryland,17.9,NA,3.6,2.1,28.8,28.8,30,NA,127.7,yellow,N
Missouri Valley,29,20,N209 X 3IIH6,69.95,7.35,3.67,0.85,1.06,176,MV$HYBRID-HIPS$REP1$PLOT76$ROW29$RANGE20$N209 X 3IIH6,High,Hybrid HIPS,1,Hybrid,Dryland,17.9,NA,4.2,2.5,21,21,29.2,NA,163.4,yellow,N
Missouri Valley,29,21,2369 X PHP02,70.58,8.38,4.69,0.99,0.92,180,MV$HYBRID-HIPS$REP1$PLOT80$ROW29$RANGE21$2369 X PHP02,High,Hybrid HIPS,1,Hybrid,Dryland,13.4,NA,3.6,2.4,17.6,17.6,21.5,NA,76.6,yellow,N
Missouri Valley,29,22,PHK56 X LH82,68.62,7.8,3.94,1.19,1.14,184,MV$HYBRID-HIPS$REP1$PLOT84$ROW29$RANGE22$PHK56 X LH82,High,Hybrid HIPS,1,Hybrid,Dryland,18.4,NA,4.9,3.2,23.7,23.7,25.8,NA,166.6,yellow,N
Missouri Valley,29,23,PHJ40 X LH82,68.72,8.15,3.52,1.16,1.08,188,MV$HYBRID-HIPS$REP1$PLOT88$ROW29$RANGE23$PHJ40 X LH82,High,Hybrid HIPS,1,Hybrid,Dryland,19.2,NA,3.6,2.4,25.9,25.9,22.7,NA,125.6,yellow,N
Missouri Valley,29,24,PHG39 X PHM49,69.29,6.95,3.94,1.3,1.18,204,MV$HYBRID-HIPS$REP2$PLOT4$ROW29$RANGE24$PHG39 X PHM49,High,Hybrid HIPS,2,Hybrid,Dryland,18.6,NA,4.2,2.5,19.7,19.7,29.1,NA,207.6,yellow,N
Missouri Valley,29,25,PHK76 X 3IIH6,72.29,6.54,3.99,0.42,0.8,208,MV$HYBRID-HIPS$REP2$PLOT8$ROW29$RANGE25$PHK76 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,16.9,NA,3.6,2.5,20.3,20.3,23.2,NA,108.9,orange,N
Missouri Valley,29,26,PHK76 X LH198,70.97,7.55,3.91,0.43,0.97,212,MV$HYBRID-HIPS$REP2$PLOT12$ROW29$RANGE26$PHK76 X LH198,High,Hybrid HIPS,2,Hybrid,Dryland,19.4,NA,4,2.4,22.6,22.6,27.2,NA,173.1,yellow,N
Missouri Valley,29,27,LH195 X LH123HT,70.95,8.73,4.01,1.01,0.84,216,MV$HYBRID-HIPS$REP2$PLOT16$ROW29$RANGE27$LH195 X LH123HT,High,Hybrid HIPS,2,Hybrid,Dryland,18.6,NA,4,2.6,31.6,31.6,26,NA,163.7,yellow,N
Missouri Valley,29,28,PHK56 X W606S,69.82,7.63,3.85,0.68,1.06,220,MV$HYBRID-HIPS$REP2$PLOT20$ROW29$RANGE28$PHK56 X W606S,High,Hybrid HIPS,2,Hybrid,Dryland,16.6,NA,4.4,2.9,27.3,27.3,20.8,NA,146.1,yellow,N
Missouri Valley,29,29,F42 X OH43,73.3,6.31,4.27,0.32,0.82,224,MV$HYBRID-HIPS$REP2$PLOT24$ROW29$RANGE29$F42 X OH43,High,Hybrid HIPS,2,Hybrid,Dryland,16.6,NA,3.9,2.8,21.5,21.5,22,NA,128.6,yellow,N
Missouri Valley,29,30,LH145 X LH162,68.02,8.15,4.31,0.9,1.02,228,MV$HYBRID-HIPS$REP2$PLOT28$ROW29$RANGE30$LH145 X LH162,High,Hybrid HIPS,2,Hybrid,Dryland,16.8,NA,3.8,2.1,17.2,17.2,23,NA,113.6,yellow,N
Missouri Valley,29,31,COMMERCIAL HYBRID 2,69.42,7.8,3.8,1,0.88,232,MV$HYBRID-HIPS$REP2$PLOT32$ROW29$RANGE31$COMMERCIAL HYBRID 2,High,Hybrid HIPS,2,Hybrid,Dryland,15.5,NA,3.6,2.1,16.8,16.8,24.4,NA,113.9,yellow,N
Missouri Valley,29,32,PHB47 X 3IIH6,68.44,8.71,3.85,0.93,0.89,236,MV$HYBRID-HIPS$REP2$PLOT36$ROW29$RANGE32$PHB47 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,15.2,13.9,3.5,2,18.4,18.4,20.9,NA,103.8,yellow,N
Missouri Valley,29,33,4N506 X 3IIH6,70.34,8.28,3.3,1.06,0.93,240,MV$HYBRID-HIPS$REP2$PLOT40$ROW29$RANGE33$4N506 X 3IIH6,High,Hybrid HIPS,2,Hybrid,Dryland,18.8,17.2,3.2,2.4,24,24,20.6,NA,120.7,yellow,N
Missouri Valley,29,34,LH123HT X PHB47,69.59,7.8,4.19,0.54,0.99,244,MV$HYBRID-HIPS$REP2$PLOT44$ROW29$RANGE34$LH123HT X PHB47,High,Hybrid HIPS,2,Hybrid,Dryland,16.8,15.6,4,2.6,26.1,26.1,23.8,NA,149,yellow,N
Missouri Valley,29,35,PHP02 X LH185,71.42,8.81,4.72,0.9,1.04,248,MV$HYBRID-HIPS$REP2$PLOT48$ROW29$RANGE35$PHP02 X LH185,High,Hybrid HIPS,2,Hybrid,Dryland,19.2,18.9,4,2.5,32.3,32.3,30.7,NA,187.8,yellow,N
Missouri Valley,29,36,PHP02 X W606S,70.04,7.01,3.97,0.66,1.07,252,MV$HYBRID-HIPS$REP2$PLOT52$ROW29$RANGE36$PHP02 X W606S,High,Hybrid HIPS,2,Hybrid,Dryland,16.8,17,4.1,2.5,26.6,26.6,28.5,NA,143.5,yellow,N
Missouri Valley,29,37,PHJ40 X LH82,70.23,7.47,4.17,0.54,1,256,MV$HYBRID-HIPS$REP2$PLOT56$ROW29$RANGE37$PHJ40 X LH82,High,Hybrid HIPS,2,Hybrid,Dryland,17.6,16.6,4.1,2.5,18.2,18.2,31.2,NA,458.9,yellow,N
Missouri Valley,29,38,PHK56 X LH198,71.81,7.97,3.85,1.68,1.26,260,MV$HYBRID-HIPS$REP2$PLOT60$ROW29$RANGE38$PHK56 X LH198,High,Hybrid HIPS,2,Hybrid,Dryland,17.1,15.5,4.4,2.5,23.9,23.9,35.3,NA,156.2,yellow,N
Missouri Valley,29,39,SOLAR 1,70.47,6.6,3.93,0.51,0.99,264,MV$HYBRID-HIPS$REP2$PLOT64$ROW29$RANGE39$SOLAR 1,High,Hybrid HIPS,2,Hybrid,Dryland,19.6,19.2,3.9,2.5,27.2,27.2,30.9,NA,160.6,yellow,N
Missouri Valley,29,40,LH195 X PHM49,71.71,6.38,4.25,1.71,1.2,268,MV$HYBRID-HIPS$REP2$PLOT68$ROW29$RANGE40$LH195 X PHM49,High,Hybrid HIPS,2,Hybrid,Dryland,17.1,16.1,3.6,2.5,21.8,21.8,27.2,NA,127.4,yellow,N
Missouri Valley,29,41,LH198 X PHZ51,72.81,6.44,4.21,1.29,1.25,272,MV$HYBRID-HIPS$REP2$PLOT72$ROW29$RANGE41$LH198 X PHZ51,High,Hybrid HIPS,2,Hybrid,Dryland,18.1,17.4,4.4,2.5,22.3,22.3,35.3,NA,162.9,yellow,N
Missouri Valley,29,42,SOLAR 3,70.22,7.69,4.34,1.95,1.43,276,MV$HYBRID-HIPS$REP2$PLOT76$ROW29$RANGE42$SOLAR 3,High,Hybrid HIPS,2,Hybrid,Dryland,16.2,16.2,4.5,3,18,18,24.1,NA,132.4,yellow,N
